access_id|access_userid|access_username|access_time|access_event
472|SZE|Sze Sze|02/01/2018 16:20|Login
473|SHELA|SHELA|02/01/2018 16:40|Login
474|SHELA|SHELA|02/01/2018 16:41|Logout
475|IRINA|IRINA|02/01/2018 17:22|Login
476|TSY|Shi Yun|02/01/2018 17:26|Login
477|LKI|Kooi Im|02/01/2018 17:27|Login
952|TSY|Shi Yun|17/01/2018 17:19|Login
957|LKI|Lia|17/01/2018 19:35|Logout
964|FATIN|FATIN|18/01/2018 10:01|Logout
974|TSY|Shi Yun|18/01/2018 12:52|Login
478|TSY|Shi Yun|02/01/2018 17:29|Login
479|TSY|Shi Yun|02/01/2018 17:30|Logout
480|IRINA|IRINA|02/01/2018 17:46|Login
980|IRINA|IRINA|18/01/2018 14:01|Login
481|HANA|HANA|03/01/2018 8:26|Login
482|IRINA|IRINA|03/01/2018 8:26|Login
483|TSY|Shi Yun|03/01/2018 8:30|Login
484|SHELA|SHELA|03/01/2018 8:49|Login
893|IRINA|IRINA|16/01/2018 17:59|Login
485|SZE|Sze Sze|03/01/2018 9:11|Login
486|SZE|Sze Sze|03/01/2018 9:19|Logout
487|TSY|Shi Yun|03/01/2018 9:19|Login
488|LKI|Kooi Im|03/01/2018 9:20|Login
489|FATIN|FATIN|03/01/2018 9:21|Login
490|LKI|Kooi Im|03/01/2018 9:29|Login
901|TSY|Shi Yun|17/01/2018 8:45|Login
491|FATIN|FATIN|03/01/2018 9:33|Login
492|LKI|Kooi Im|03/01/2018 9:33|Login
493|SHELA|SHELA|03/01/2018 9:43|Login
494|IDAH|Norfaidah|03/01/2018 9:50|Login
495|FATIN|FATIN|03/01/2018 9:59|Login
496|FATIN|FATIN|03/01/2018 10:06|Login
497|FATIN|FATIN|03/01/2018 10:15|Login
498|LKI|Kooi Im|03/01/2018 10:16|Login
499|LKI|Kooi Im|03/01/2018 10:35|Logout
910|TSY|Shi Yun|17/01/2018 9:23|Login
915|HANA|HANA|17/01/2018 10:39|Login
500|FATIN|FATIN|03/01/2018 10:51|Login
501|FATIN|FATIN|03/01/2018 10:52|Logout
502|TSY|Shi Yun|03/01/2018 10:52|Login
503|TSY|Shi Yun|03/01/2018 10:54|Logout
504|FATIN|FATIN|03/01/2018 10:54|Login
505|HANA|HANA|03/01/2018 10:59|Login
506|FATIN|FATIN|03/01/2018 11:07|Login
507|FATIN|FATIN|03/01/2018 11:25|Login
508|FATIN|FATIN|03/01/2018 13:11|Login
509|IDAH|Norfaidah|03/01/2018 13:20|Login
924|TSY|Shi Yun|17/01/2018 12:41|Login
510|SZE|Sze Sze|03/01/2018 14:08|Login
511|HANA|HANA|03/01/2018 14:30|Login
512|FATIN|FATIN|03/01/2018 14:48|Login
513|LKI|Kooi Im|03/01/2018 16:07|Login
514|LKI|Kooi Im|03/01/2018 16:12|Logout
515|IRINA|IRINA|03/01/2018 16:22|Login
516|ROSSY|ROSSY|03/01/2018 16:50|Login
517|ROSSY|ROSSY|03/01/2018 16:52|Login
518|IDAH|Norfaidah|03/01/2018 16:54|Login
519|IDAH|Norfaidah|03/01/2018 17:00|Login
520|SZE|Sze Sze|03/01/2018 17:03|Login
521|IDAH|Norfaidah|03/01/2018 17:15|Login
522|LKI|Kooi Im|03/01/2018 18:00|Login
523|IDAH|Norfaidah|03/01/2018 18:08|Login
930|SZE|Sze Sze|17/01/2018 13:49|Login
524|TSY|Shi Yun|03/01/2018 18:16|Login
525|HANA|HANA|03/01/2018 18:17|Login
936|HANA|HANA|17/01/2018 14:29|Login
526|TSY|Shi Yun|03/01/2018 18:18|Login
939|IRINA|IRINA|17/01/2018 15:19|Login
527|HANA|HANA|04/01/2018 8:37|Login
528|IRINA|IRINA|04/01/2018 8:39|Login
529|TSY|Shi Yun|04/01/2018 8:49|Login
530|SZE|Sze Sze|04/01/2018 8:59|Login
531|IDAH|Norfaidah|04/01/2018 9:03|Login
532|FATIN|FATIN|04/01/2018 9:20|Login
533|FATIN|FATIN|04/01/2018 12:50|Login
534|FATIN|FATIN|04/01/2018 13:44|Login
535|HANA|HANA|04/01/2018 13:50|Login
536|SZE|Sze Sze|04/01/2018 13:54|Login
537|TSY|Shi Yun|04/01/2018 14:59|Login
538|HANA|HANA|04/01/2018 15:30|Login
539|HANA|HANA|04/01/2018 15:39|Login
540|HANA|HANA|04/01/2018 15:58|Logout
541|IRINA|IRINA|04/01/2018 16:21|Login
542|SZE|Sze Sze|04/01/2018 17:01|Login
543|FATIN|FATIN|04/01/2018 17:11|Login
544|IDAH|Norfaidah|04/01/2018 17:41|Login
545|TSY|Shi Yun|04/01/2018 17:46|Login
546|IDAH|Norfaidah|04/01/2018 17:48|Login
547|SZE|Sze Sze|04/01/2018 18:34|Login
548|SZE|Sze Sze|04/01/2018 18:35|Logout
549|LKI|Kooi Im|04/01/2018 19:51|Login
550|LKI|Kooi Im|04/01/2018 20:01|Logout
551|IRINA|IRINA|05/01/2018 8:20|Login
552|FATIN|FATIN|05/01/2018 8:43|Login
553|HANA|HANA|05/01/2018 8:52|Login
554|TSY|Shi Yun|05/01/2018 8:56|Login
555|FATIN|FATIN|05/01/2018 9:25|Login
556|IDAH|Norfaidah|05/01/2018 10:57|Login
557|HANA|HANA|05/01/2018 11:02|Login
558|HANA|HANA|05/01/2018 11:24|Login
559|LKI|Kooi Im|05/01/2018 12:21|Login
560|LKI|Kooi Im|05/01/2018 12:40|Logout
561|HANA|HANA|05/01/2018 12:56|Login
562|FATIN|FATIN|05/01/2018 12:57|Login
563|FATIN|FATIN|05/01/2018 13:11|Login
564|SZE|Sze Sze|05/01/2018 13:14|Login
565|HANA|HANA|05/01/2018 13:18|Login
566|IDAH|Norfaidah|05/01/2018 13:26|Login
567|FATIN|FATIN|05/01/2018 13:56|Login
568|TSY|Shi Yun|05/01/2018 14:00|Login
569|LKI|Kooi Im|05/01/2018 14:11|Login
570|LKI|Kooi Im|05/01/2018 14:21|Logout
571|IRINA|IRINA|05/01/2018 14:38|Login
572|HANA|HANA|05/01/2018 14:47|Login
573|HANA|HANA|05/01/2018 15:09|Login
574|FATIN|FATIN|05/01/2018 15:57|Login
575|HANA|HANA|05/01/2018 16:16|Login
576|IRINA|IRINA|05/01/2018 16:54|Login
577|IDAH|Norfaidah|05/01/2018 17:13|Login
578|HANA|HANA|06/01/2018 8:43|Login
579|FATIN|FATIN|06/01/2018 10:00|Login
580|TSY|Shi Yun|06/01/2018 10:43|Login
581|SHELA|SHELA|06/01/2018 10:44|Login
582|SHELA|SHELA|06/01/2018 10:50|Logout
583|SHELA|SHELA|06/01/2018 10:50|Login
584|LKI|Kooi Im|06/01/2018 10:55|Login
585|SHELA|SHELA|06/01/2018 10:55|Login
586|SHELA|SHELA|06/01/2018 11:03|Login
587|SHELA|SHELA|06/01/2018 11:10|Logout
588|TSY|Shi Yun|06/01/2018 11:10|Login
589|TSY|Shi Yun|06/01/2018 11:11|Logout
590|SZE|Sze Sze|06/01/2018 11:11|Login
591|SZE|Sze Sze|06/01/2018 11:12|Logout
592|SZE|Sze Sze|06/01/2018 11:13|Login
593|HANA|HANA|06/01/2018 11:19|Login
946|TSY|Shi Yun|17/01/2018 15:50|Login
594|SHELA|SHELA|06/01/2018 11:27|Login
595|SHELA|SHELA|06/01/2018 11:30|Login
947|TSY|Shi Yun|17/01/2018 15:51|Logout
596|HANA|HANA|06/01/2018 11:40|Login
597|SHELA|SHELA|06/01/2018 11:40|Login
598|FATIN|FATIN|06/01/2018 11:49|Login
599|SHELA|SHELA|06/01/2018 11:50|Login
600|SHELA|SHELA|06/01/2018 11:51|Login
601|LKI|Kooi Im|06/01/2018 11:52|Login
602|HANA|HANA|06/01/2018 11:54|Login
603|SHELA|SHELA|06/01/2018 12:07|Login
894|FATIN|FATIN|16/01/2018 18:02|Login
604|SHELA|SHELA|06/01/2018 12:18|Login
605|SHELA|SHELA|06/01/2018 12:24|Login
606|SHELA|SHELA|06/01/2018 12:26|Login
902|LKI|Lia|17/01/2018 8:49|Login
607|LKI|Kooi Im|07/01/2018 17:56|Login
608|LKI|Kooi Im|07/01/2018 18:15|Logout
609|IRINA|IRINA|08/01/2018 8:24|Login
610|TSY|Shi Yun|08/01/2018 8:28|Login
611|SHELA|SHELA|08/01/2018 8:49|Login
612|SHELA|SHELA|08/01/2018 8:55|Logout
613|TSY|Shi Yun|08/01/2018 8:55|Login
614|TSY|Shi Yun|08/01/2018 8:55|Logout
615|SZE|Sze Sze|08/01/2018 8:55|Login
616|FATIN|FATIN|08/01/2018 9:18|Login
617|FATIN|FATIN|08/01/2018 9:36|Login
618|SHELA|SHELA|08/01/2018 10:14|Login
619|SHELA|SHELA|08/01/2018 10:22|Login
620|SZE|Sze Sze|08/01/2018 10:36|Login
621|FATIN|FATIN|08/01/2018 10:37|Login
622|SZE|Sze Sze|08/01/2018 10:39|Login
623|SZE|Sze Sze|08/01/2018 10:39|Logout
624|LKI|Lia|08/01/2018 10:39|Login
625|FATIN|FATIN|08/01/2018 10:50|Login
626|HANA|HANA|08/01/2018 11:05|Login
627|FATIN|FATIN|08/01/2018 11:30|Login
628|LKI|Lia|08/01/2018 11:42|Login
629|HANA|HANA|08/01/2018 13:04|Login
630|SHELA|SHELA|08/01/2018 13:19|Login
631|SHELA|SHELA|08/01/2018 13:22|Login
632|SHELA|SHELA|08/01/2018 13:24|Login
916|HANA|HANA|17/01/2018 10:58|Logout
633|SZE|Sze Sze|08/01/2018 13:34|Login
634|HANA|HANA|08/01/2018 13:51|Login
635|SHELA|SHELA|08/01/2018 14:05|Login
636|IRINA|IRINA|08/01/2018 14:49|Login
637|FATIN|FATIN|08/01/2018 14:50|Login
638|IDAH|Norfaidah|08/01/2018 15:13|Login
639|SHELA|SHELA|08/01/2018 16:12|Login
640|SHELA|SHELA|08/01/2018 16:16|Login
641|SHELA|SHELA|08/01/2018 16:22|Login
642|IDAH|Norfaidah|08/01/2018 16:32|Login
643|HANA|HANA|08/01/2018 16:32|Login
917|TSY|Shi Yun|17/01/2018 10:58|Login
931|SZE|Sze Sze|17/01/2018 13:50|Logout
644|SHELA|SHELA|08/01/2018 16:33|Login
645|LKI|Lia|08/01/2018 16:34|Login
646|SHELA|SHELA|08/01/2018 17:10|Login
647|SHELA|SHELA|08/01/2018 17:12|Login
648|SHELA|SHELA|08/01/2018 17:13|Login
649|SHELA|SHELA|08/01/2018 17:15|Login
650|IRINA|IRINA|08/01/2018 17:38|Login
651|HANA|HANA|08/01/2018 18:00|Login
937|SHELA|SHELA|17/01/2018 14:29|Login
940|IRINA|IRINA|17/01/2018 15:24|Login
953|FATIN|FATIN|17/01/2018 17:21|Login
958|IRINA|IRINA|18/01/2018 8:28|Login
965|HANA|HANA|18/01/2018 10:31|Login
652|TSY|Shi Yun|08/01/2018 18:57|Login
653|TSY|Shi Yun|08/01/2018 19:11|Logout
975|TSY|Shi Yun|18/01/2018 12:53|Logout
654|IRINA|IRINA|09/01/2018 8:25|Login
655|TSY|Shi Yun|09/01/2018 8:35|Login
656|FATIN|FATIN|09/01/2018 8:49|Login
657|LKI|Lia|09/01/2018 9:20|Login
981|ROSSY|ROSSY|18/01/2018 14:21|Login
658|FATIN|FATIN|09/01/2018 9:30|Login
659|HANA|HANA|09/01/2018 9:35|Login
660|SZE|Sze Sze|09/01/2018 9:49|Login
986|SZE|Sze Sze|18/01/2018 14:38|Login
661|TSY|Shi Yun|09/01/2018 9:53|Login
662|IDAH|Norfaidah|09/01/2018 10:08|Login
994|SHELA|SHELA|18/01/2018 15:44|Login
663|HANA|HANA|09/01/2018 10:09|Login
664|FATIN|FATIN|09/01/2018 10:44|Login
665|FATIN|FATIN|09/01/2018 10:47|Login
666|IDAH|Norfaidah|09/01/2018 10:47|Login
667|IDAH|Norfaidah|09/01/2018 10:51|Login
668|IRINA|IRINA|09/01/2018 11:08|Login
669|ROSSY|ROSSY|09/01/2018 11:23|Login
670|ROSSY|ROSSY|09/01/2018 11:24|Login
998|FATIN|FATIN|18/01/2018 16:27|Logout
1002|FATIN|FATIN|18/01/2018 16:33|Login
1003|FATIN|FATIN|18/01/2018 16:45|Logout
1006|SZE|Sze Sze|18/01/2018 17:09|Login
1009|HANA|HANA|18/01/2018 17:32|Login
1012|TSY|Shi Yun|18/01/2018 19:25|Login
1015|TSY|Shi Yun|18/01/2018 19:30|Login
1016|TSY|Shi Yun|18/01/2018 19:31|Logout
1019|SHELA|SHELA|19/01/2018 8:46|Login
1022|FATIN|FATIN|19/01/2018 9:35|Logout
1027|TSY|Shi Yun|19/01/2018 10:10|Login
1031|TSY|Shi Yun|19/01/2018 10:14|Login
1034|TSY|Shi Yun|19/01/2018 10:16|Logout
671|SZE|Sze Sze|09/01/2018 11:28|Login
672|IDAH|Norfaidah|09/01/2018 11:29|Login
673|HANA|HANA|09/01/2018 11:30|Login
1037|TSY|Shi Yun|19/01/2018 10:20|Login
1040|FATIN|FATIN|19/01/2018 10:46|Logout
674|TSY|Shi Yun|09/01/2018 11:31|Login
675|ROSSY|ROSSY|09/01/2018 11:32|Login
676|SHELA|SHELA|09/01/2018 11:31|Login
677|SHELA|SHELA|09/01/2018 11:37|Login
678|FATIN|FATIN|09/01/2018 12:03|Login
679|IRINA|IRINA|09/01/2018 12:16|Login
680|IRINA|IRINA|09/01/2018 12:59|Login
681|SHELA|SHELA|09/01/2018 13:13|Login
1043|SZE|Sze Sze|19/01/2018 11:33|Login
1046|HANA|HANA|19/01/2018 11:59|Login
682|SZE|Sze Sze|09/01/2018 13:39|Login
683|SZE|Sze Sze|09/01/2018 13:40|Logout
684|TSY|Shi Yun|09/01/2018 13:40|Login
685|SHELA|SHELA|09/01/2018 13:40|Login
686|FATIN|FATIN|09/01/2018 13:44|Login
687|IDAH|Norfaidah|09/01/2018 13:45|Login
688|LKI|Lia|09/01/2018 13:47|Login
689|HANA|HANA|09/01/2018 13:56|Login
690|FATIN|FATIN|09/01/2018 14:50|Login
691|SHELA|SHELA|09/01/2018 15:43|Login
692|IDAH|Norfaidah|09/01/2018 16:47|Login
1047|ROSSY|ROSSY|19/01/2018 12:04|Login
1050|TSY|Shi Yun|19/01/2018 12:53|Login
1053|TSY|Shi Yun|19/01/2018 12:58|Logout
903|SZE|Sze Sze|17/01/2018 8:48|Login
693|SZE|Sze Sze|09/01/2018 17:12|Login
694|FATIN|FATIN|09/01/2018 18:11|Login
695|SZE|Sze Sze|09/01/2018 18:27|Login
696|SZE|Sze Sze|09/01/2018 18:32|Logout
918|HANA|HANA|17/01/2018 10:59|Login
932|HANA|HANA|17/01/2018 13:50|Login
938|FATIN|FATIN|17/01/2018 15:05|Login
941|IRINA|IRINA|17/01/2018 15:33|Login
948|TSY|Shi Yun|17/01/2018 15:54|Login
954|IRINA|IRINA|17/01/2018 17:28|Login
959|LKI|Lia|18/01/2018 8:39|Login
966|IDAH|Norfaidah|18/01/2018 10:34|Login
969|SZE|Sze Sze|18/01/2018 11:35|Login
970|SHELA|SHELA|18/01/2018 11:53|Login
976|TSY|Shi Yun|18/01/2018 12:54|Login
697|SZE|Sze Sze|09/01/2018 18:34|Login
698|SZE|Sze Sze|09/01/2018 18:36|Logout
982|TSY|Shi Yun|18/01/2018 14:36|Login
699|LKI|Lia|10/01/2018 8:31|Login
700|HANA|HANA|10/01/2018 8:31|Login
701|IRINA|IRINA|10/01/2018 8:32|Login
702|TSY|Shi Yun|10/01/2018 8:36|Login
703|TSY|Shi Yun|10/01/2018 8:36|Logout
704|SZE|Sze Sze|10/01/2018 8:36|Login
705|SZE|Sze Sze|10/01/2018 8:40|Logout
706|TSY|Shi Yun|10/01/2018 8:40|Login
707|IDAH|Norfaidah|10/01/2018 9:25|Login
708|HANA|HANA|10/01/2018 9:48|Login
709|HANA|HANA|10/01/2018 11:12|Login
990|TSY|Shi Yun|18/01/2018 14:43|Login
995|FATIN|FATIN|18/01/2018 15:47|Login
710|TSY|Shi Yun|10/01/2018 11:49|Login
711|FATIN|FATIN|10/01/2018 12:50|Login
712|IDAH|Norfaidah|10/01/2018 13:01|Login
713|HANA|HANA|10/01/2018 13:08|Login
714|FATIN|FATIN|10/01/2018 13:14|Login
715|SZE|Sze Sze|10/01/2018 13:35|Login
716|HANA|HANA|10/01/2018 13:44|Login
999|FATIN|FATIN|18/01/2018 16:27|Login
1004|SZE|Sze Sze|18/01/2018 17:04|Login
1007|FATIN|FATIN|18/01/2018 17:14|Login
1010|SZE|Sze Sze|18/01/2018 19:24|Login
1013|TSY|Shi Yun|18/01/2018 19:25|Login
1017|LKI|Lia|19/01/2018 8:28|Login
1020|SZE|Sze Sze|19/01/2018 8:57|Login
1023|FATIN|FATIN|19/01/2018 9:36|Login
1025|HANA|HANA|19/01/2018 9:42|Login
1028|TSY|Shi Yun|19/01/2018 10:11|Logout
717|LKI|Lia|10/01/2018 14:16|Login
718|SZE|Sze Sze|10/01/2018 14:53|Login
719|HANA|HANA|10/01/2018 16:29|Login
720|HANA|HANA|10/01/2018 16:47|Login
721|HANA|HANA|10/01/2018 16:53|Login
722|HANA|HANA|10/01/2018 16:54|Logout
723|TSY|Shi Yun|10/01/2018 16:54|Login
724|SZE|Sze Sze|10/01/2018 16:57|Login
1032|TSY|Shi Yun|19/01/2018 10:16|Logout
725|TSY|Shi Yun|10/01/2018 17:29|Login
726|TSY|Shi Yun|10/01/2018 17:29|Logout
727|TSY|Shi Yun|10/01/2018 17:30|Login
728|HANA|HANA|10/01/2018 17:32|Login
729|IDAH|Norfaidah|10/01/2018 17:34|Login
730|HANA|HANA|10/01/2018 17:34|Login
731|IDAH|Norfaidah|10/01/2018 17:36|Login
732|HANA|HANA|10/01/2018 17:37|Login
733|HANA|HANA|10/01/2018 17:39|Login
734|HANA|HANA|10/01/2018 17:46|Login
1035|SZE|Sze Sze|19/01/2018 10:17|Login
735|HANA|HANA|10/01/2018 19:02|Login
736|HANA|HANA|10/01/2018 19:05|Logout
1038|FATIN|FATIN|19/01/2018 10:40|Login
737|IRINA|IRINA|11/01/2018 8:17|Login
738|SZE|Sze Sze|11/01/2018 8:32|Login
739|SZE|Sze Sze|11/01/2018 8:33|Logout
740|SZE|Sze Sze|11/01/2018 8:33|Login
741|SZE|Sze Sze|11/01/2018 8:34|Logout
742|TSY|Shi Yun|11/01/2018 8:34|Login
743|SZE|Sze Sze|11/01/2018 8:35|Login
1042|ROSSY|ROSSY|19/01/2018 11:14|Login
744|TSY|Shi Yun|11/01/2018 8:37|Login
745|TSY|Shi Yun|11/01/2018 8:37|Logout
1044|SZE|Sze Sze|19/01/2018 11:46|Logout
746|TSY|Shi Yun|11/01/2018 8:38|Login
1048|TSY|Shi Yun|19/01/2018 12:05|Login
747|SZE|Sze Sze|11/01/2018 8:38|Login
748|FATIN|FATIN|11/01/2018 8:38|Login
1051|TSY|Shi Yun|19/01/2018 12:54|Logout
749|LKI|Lia|11/01/2018 9:03|Login
750|HANA|HANA|11/01/2018 9:10|Login
751|SZE|Sze Sze|11/01/2018 9:16|Login
752|SZE|Sze Sze|11/01/2018 9:18|Login
753|HANA|HANA|11/01/2018 9:22|Login
754|HANA|HANA|11/01/2018 9:23|Logout
755|TSY|Shi Yun|11/01/2018 9:23|Login
756|TSY|Shi Yun|11/01/2018 10:42|Logout
757|FATIN|FATIN|11/01/2018 11:23|Login
758|FATIN|FATIN|11/01/2018 11:47|Login
759|IRINA|IRINA|11/01/2018 13:01|Login
760|FATIN|FATIN|11/01/2018 13:41|Login
761|IDAH|Norfaidah|11/01/2018 13:43|Login
762|IDAH|Norfaidah|11/01/2018 14:10|Login
763|IDAH|Norfaidah|11/01/2018 15:34|Login
1054|HANA|HANA|19/01/2018 12:58|Login
1056|SZE|Sze Sze|19/01/2018 13:49|Login
1058|IDAH|Norfaidah|19/01/2018 13:58|Login
1060|IDAH|Norfaidah|19/01/2018 14:05|Login
1062|FATIN|FATIN|19/01/2018 14:48|Login
1063|SZE|Sze Sze|19/01/2018 15:17|Login
1064|SZE|Sze Sze|19/01/2018 15:27|Login
1066|TSY|Shi Yun|19/01/2018 15:40|Login
1069|FATIN|FATIN|19/01/2018 16:46|Login
1071|FATIN|FATIN|19/01/2018 16:57|Logout
1073|IDAH|Norfaidah|19/01/2018 17:00|Login
1075|TSY|Shi Yun|19/01/2018 17:12|Login
764|SZE|Sze Sze|11/01/2018 17:05|Login
765|SZE|Sze Sze|11/01/2018 17:06|Logout
766|TSY|Shi Yun|11/01/2018 17:06|Login
767|TSY|Shi Yun|11/01/2018 17:07|Logout
768|TSY|Shi Yun|11/01/2018 17:07|Login
769|FATIN|FATIN|11/01/2018 18:22|Login
770|TSY|Shi Yun|11/01/2018 18:46|Login
895|TSY|Shi Yun|16/01/2018 18:15|Login
771|TSY|Shi Yun|11/01/2018 18:57|Logout
904|SZE|Sze Sze|17/01/2018 9:00|Login
772|IRINA|IRINA|12/01/2018 8:17|Login
773|TSY|Shi Yun|12/01/2018 8:31|Login
774|SZE|Sze Sze|12/01/2018 8:38|Login
775|SZE|Sze Sze|12/01/2018 8:39|Logout
776|FATIN|FATIN|12/01/2018 8:39|Login
777|HANA|HANA|12/01/2018 8:39|Login
778|FATIN|FATIN|12/01/2018 8:43|Login
779|SZE|Sze Sze|12/01/2018 8:45|Login
780|IDAH|Norfaidah|12/01/2018 8:56|Login
781|SZE|Sze Sze|12/01/2018 9:07|Login
782|IDAH|Norfaidah|12/01/2018 9:14|Login
783|LKI|Lia|12/01/2018 9:29|Login
911|ROSSY|ROSSY|17/01/2018 9:28|Login
919|IRINA|IRINA|17/01/2018 11:19|Login
942|FATIN|FATIN|17/01/2018 15:37|Login
784|HANA|HANA|12/01/2018 9:42|Login
785|ROSSY|ROSSY|12/01/2018 9:49|Login
786|IRINA|IRINA|12/01/2018 9:56|Login
787|SZE|Sze Sze|12/01/2018 10:29|Login
788|FATIN|FATIN|12/01/2018 10:31|Login
789|FATIN|FATIN|12/01/2018 10:41|Logout
790|HANA|HANA|12/01/2018 10:42|Login
791|FATIN|FATIN|12/01/2018 10:42|Login
949|SHELA|SHELA|17/01/2018 15:59|Login
955|IRINA|IRINA|17/01/2018 17:37|Login
960|TSY|Shi Yun|18/01/2018 8:45|Login
792|TSY|Shi Yun|12/01/2018 11:12|Login
793|IRINA|IRINA|12/01/2018 11:22|Login
794|HANA|HANA|12/01/2018 11:38|Login
795|HANA|HANA|12/01/2018 11:50|Login
796|HANA|HANA|12/01/2018 13:04|Login
797|IDAH|Norfaidah|12/01/2018 13:55|Login
798|HANA|HANA|12/01/2018 14:44|Login
799|FATIN|FATIN|12/01/2018 15:04|Login
800|SZE|Sze Sze|12/01/2018 15:05|Login
801|HANA|HANA|12/01/2018 15:49|Login
967|HANA|HANA|18/01/2018 10:37|Login
977|TSY|Shi Yun|18/01/2018 12:55|Logout
802|LKI|Lia|12/01/2018 15:57|Login
803|IDAH|Norfaidah|12/01/2018 15:57|Login
983|TSY|Shi Yun|18/01/2018 14:37|Logout
804|LKI|Lia|12/01/2018 16:00|Login
805|IRINA|IRINA|12/01/2018 16:00|Login
806|SHELA|SHELA|12/01/2018 16:30|Login
991|SHELA|SHELA|18/01/2018 15:31|Login
807|TSY|Shi Yun|12/01/2018 16:37|Login
808|SHELA|SHELA|12/01/2018 17:04|Login
809|IDAH|Norfaidah|12/01/2018 17:10|Login
810|SHELA|SHELA|12/01/2018 17:12|Login
811|SZE|Sze Sze|12/01/2018 17:12|Login
812|IDAH|Norfaidah|12/01/2018 17:28|Login
813|ROSSY|ROSSY|12/01/2018 17:37|Login
814|HANA|HANA|12/01/2018 17:37|Login
815|IRINA|IRINA|12/01/2018 17:39|Login
816|IDAH|Norfaidah|12/01/2018 17:39|Login
817|TSY|Shi Yun|13/01/2018 11:51|Login
818|TSY|Shi Yun|13/01/2018 14:53|Logout
819|TSY|Shi Yun|13/01/2018 15:00|Login
820|TSY|Shi Yun|13/01/2018 15:00|Logout
821|IRINA|IRINA|15/01/2018 8:31|Login
822|LKI|Lia|15/01/2018 8:33|Login
823|FATIN|FATIN|15/01/2018 8:34|Login
824|TSY|Shi Yun|15/01/2018 8:47|Login
825|SZE|Sze Sze|15/01/2018 9:04|Login
826|FATIN|FATIN|15/01/2018 10:30|Login
827|FATIN|FATIN|15/01/2018 10:43|Logout
828|FATIN|FATIN|15/01/2018 10:43|Login
829|FATIN|FATIN|15/01/2018 10:45|Logout
830|FATIN|FATIN|15/01/2018 10:45|Login
831|IRINA|IRINA|15/01/2018 10:52|Login
832|TSY|Shi Yun|15/01/2018 11:14|Login
833|IDAH|Norfaidah|15/01/2018 11:32|Login
834|IRINA|IRINA|15/01/2018 11:47|Login
835|IDAH|Norfaidah|15/01/2018 11:56|Login
836|IDAH|Norfaidah|15/01/2018 12:49|Login
837|FATIN|FATIN|15/01/2018 12:52|Login
838|HANA|HANA|15/01/2018 12:59|Login
839|FATIN|FATIN|15/01/2018 13:50|Login
840|SZE|Sze Sze|15/01/2018 15:11|Login
841|HANA|HANA|15/01/2018 15:36|Login
842|TSY|Shi Yun|15/01/2018 15:50|Login
843|FATIN|FATIN|15/01/2018 16:16|Login
844|ROSSY|ROSSY|15/01/2018 16:39|Login
845|IDAH|Norfaidah|15/01/2018 16:52|Login
846|IDAH|Norfaidah|15/01/2018 17:38|Login
847|LKI|Lia|15/01/2018 17:43|Login
848|IDAH|Norfaidah|15/01/2018 17:54|Login
849|IDAH|Norfaidah|15/01/2018 18:02|Login
850|TSY|Shi Yun|16/01/2018 8:20|Login
851|IRINA|IRINA|16/01/2018 8:27|Login
852|LKI|Lia|16/01/2018 8:28|Login
853|ROSSY|ROSSY|16/01/2018 8:44|Login
854|FATIN|FATIN|16/01/2018 8:51|Login
855|SZE|Sze Sze|16/01/2018 8:52|Login
856|SZE|Sze Sze|16/01/2018 8:59|Login
857|ROSSY|ROSSY|16/01/2018 9:02|Login
858|IRINA|IRINA|16/01/2018 9:04|Login
859|ROSSY|ROSSY|16/01/2018 9:12|Login
860|TSY|Shi Yun|16/01/2018 9:16|Login
861|SHELA|SHELA|16/01/2018 9:15|Login
862|SZE|Sze Sze|16/01/2018 9:25|Login
863|ROSSY|ROSSY|16/01/2018 10:13|Login
864|SHELA|SHELA|16/01/2018 10:14|Login
865|SZE|Sze Sze|16/01/2018 10:27|Login
866|SZE|Sze Sze|16/01/2018 11:35|Login
867|SZE|Sze Sze|16/01/2018 11:39|Login
868|FATIN|FATIN|16/01/2018 11:42|Login
869|TSY|Shi Yun|16/01/2018 11:44|Login
870|FATIN|FATIN|16/01/2018 11:45|Login
1000|FATIN|FATIN|18/01/2018 16:31|Login
871|TSY|Shi Yun|16/01/2018 12:30|Login
872|TSY|Shi Yun|16/01/2018 12:30|Logout
873|TSY|Shi Yun|16/01/2018 12:31|Login
874|TSY|Shi Yun|16/01/2018 12:40|Logout
875|FATIN|FATIN|16/01/2018 12:55|Login
876|FATIN|FATIN|16/01/2018 13:35|Login
877|SZE|Sze Sze|16/01/2018 13:36|Login
878|TSY|Shi Yun|16/01/2018 14:07|Login
879|IRINA|IRINA|16/01/2018 14:42|Login
880|IRINA|IRINA|16/01/2018 14:43|Login
881|IRINA|IRINA|16/01/2018 14:43|Login
896|TSY|Shi Yun|16/01/2018 18:16|Logout
905|ROSSY|ROSSY|17/01/2018 9:02|Login
882|IRINA|IRINA|16/01/2018 14:52|Login
883|ROSSY|ROSSY|16/01/2018 15:11|Login
920|IRINA|IRINA|17/01/2018 11:21|Login
884|TSY|Shi Yun|16/01/2018 15:16|Login
925|LKI|Lia|17/01/2018 12:55|Login
885|IRINA|IRINA|16/01/2018 15:18|Login
933|TSY|Shi Yun|17/01/2018 14:01|Login
943|IRINA|IRINA|17/01/2018 15:38|Login
886|LKI|Lia|16/01/2018 15:18|Login
