fs_id|company_id|fs_date|fs_reminderdate1|fs_reminderdate2|fs_reminderdate3|fs_submissiondate|fs_status|fs_fileddate|fs_deadline|fs_agm
408|37|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|13/10/2017
415|38|30/06/2006|01/06/2006|01/09/2006|01/12/2006|29/01/2007|t|30/06/2006|30/12/2006|13/10/2017
417|38|30/06/2007|01/06/2007|01/09/2007|01/12/2007|29/01/2008|t|30/06/2007|30/12/2007|13/10/2017
419|38|30/06/2008|01/06/2008|01/09/2008|01/12/2008|29/01/2009|t|30/06/2008|30/12/2008|13/10/2017
421|38|30/06/2009|01/06/2009|01/09/2009|01/12/2009|29/01/2010|t|30/06/2009|30/12/2009|13/10/2017
438|39|30/04/2006|01/04/2006|01/07/2006|01/10/2006|29/11/2006|t|30/04/2006|30/10/2006|13/10/2017
442|39|30/06/2008|01/06/2008|01/09/2008|01/12/2008|29/01/2009|t|30/06/2008|30/12/2008|13/10/2017
444|39|30/06/2009|01/06/2009|01/09/2009|01/12/2009|29/01/2010|t|30/06/2009|30/12/2009|13/10/2017
446|39|30/06/2010|01/06/2010|01/09/2010|01/12/2010|29/01/2011|t|30/06/2010|30/12/2010|13/10/2017
448|39|30/06/2011|01/06/2011|01/09/2011|01/12/2011|29/01/2012|t|30/06/2011|30/12/2011|13/10/2017
450|39|30/06/2012|01/06/2012|01/09/2012|01/12/2012|29/01/2013|t|30/06/2012|30/12/2012|13/10/2017
452|39|30/06/2013|01/06/2013|01/09/2013|01/12/2013|29/01/2014|t|30/06/2013|30/12/2013|13/10/2017
454|39|30/06/2014|01/06/2014|01/09/2014|01/12/2014|29/01/2015|t|30/06/2014|30/12/2014|13/10/2017
456|39|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015|30/12/2015|13/10/2017
458|39|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016|30/12/2016|13/10/2017
461|40|31/12/1999|01/12/1999|01/03/2000|01/06/2000|30/07/2000|t|31/12/1999|30/06/2000|13/10/2017
463|40|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000|30/06/2001|13/10/2017
465|40|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001|30/06/2002|13/10/2017
467|40|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002|30/06/2003|13/10/2017
469|40|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003|30/06/2004|13/10/2017
471|40|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004|30/06/2005|13/10/2017
473|40|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005|30/06/2006|13/10/2017
475|40|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006|30/06/2007|13/10/2017
477|40|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|13/10/2017
479|40|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|13/10/2017
481|40|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|13/10/2017
483|40|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|13/10/2017
485|40|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|13/10/2017
487|40|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|13/10/2017
489|40|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|13/10/2017
490|40|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|13/10/2017
492|40|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|13/10/2017
494|40|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|13/10/2017
495|40|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
497|41|31/12/1995|01/12/1995|01/03/1996|01/06/1996|30/07/1996|t|31/12/1995|30/06/1996|13/10/2017
499|41|31/12/1996|01/12/1996|01/03/1997|01/06/1997|30/07/1997|t|31/12/1996|30/06/1997|13/10/2017
501|41|31/12/1997|01/12/1997|01/03/1998|01/06/1998|30/07/1998|t|31/12/1997|30/06/1998|13/10/2017
503|41|31/12/1998|01/12/1998|01/03/1999|01/06/1999|30/07/1999|t|31/12/1998|30/06/1999|13/10/2017
505|41|31/12/1999|01/12/1999|01/03/2000|01/06/2000|30/07/2000|t|31/12/1999|30/06/2000|13/10/2017
507|41|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000|30/06/2001|13/10/2017
509|41|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001|30/06/2002|13/10/2017
511|41|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002|30/06/2003|13/10/2017
513|41|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003|30/06/2004|13/10/2017
515|41|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004|30/06/2005|13/10/2017
517|41|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005|30/06/2006|13/10/2017
519|41|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006|30/06/2007|13/10/2017
521|41|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|13/10/2017
523|41|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|13/10/2017
525|41|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|13/10/2017
527|41|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|13/10/2017
529|41|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|13/10/2017
531|41|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|13/10/2017
533|41|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|13/10/2017
535|41|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|13/10/2017
537|41|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|13/10/2017
539|41|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|13/10/2017
540|41|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
542|42|31/03/2001|01/03/2001|01/06/2001|01/09/2001|30/10/2001|t|31/03/2001|30/09/2001|13/10/2017
544|42|31/03/2002|01/03/2002|01/06/2002|01/09/2002|30/10/2002|t|31/03/2002|30/09/2002|13/10/2017
546|42|31/03/2003|01/03/2003|01/06/2003|01/09/2003|30/10/2003|t|31/03/2003|30/09/2003|13/10/2017
548|42|31/03/2004|01/03/2004|01/06/2004|01/09/2004|30/10/2004|t|31/03/2004|30/09/2004|13/10/2017
550|42|31/03/2005|01/03/2005|01/06/2005|01/09/2005|30/10/2005|t|31/03/2005|30/09/2005|13/10/2017
552|42|31/03/2006|01/03/2006|01/06/2006|01/09/2006|30/10/2006|t|31/03/2006|30/09/2006|13/10/2017
554|42|31/03/2007|01/03/2007|01/06/2007|01/09/2007|30/10/2007|t|31/03/2007|30/09/2007|13/10/2017
556|42|31/03/2008|01/03/2008|01/06/2008|01/09/2008|30/10/2008|t|31/03/2008|30/09/2008|13/10/2017
558|42|31/03/2009|01/03/2009|01/06/2009|01/09/2009|30/10/2009|t|31/03/2009|30/09/2009|13/10/2017
560|42|31/03/2010|01/03/2010|01/06/2010|01/09/2010|30/10/2010|t|31/03/2010|30/09/2010|13/10/2017
562|42|31/03/2011|01/03/2011|01/06/2011|01/09/2011|30/10/2011|t|31/03/2011|30/09/2011|13/10/2017
564|42|31/03/2012|01/03/2012|01/06/2012|01/09/2012|30/10/2012|t|31/03/2012|30/09/2012|13/10/2017
566|42|31/03/2013|01/03/2013|01/06/2013|01/09/2013|30/10/2013|t|31/03/2013|30/09/2013|13/10/2017
1257|102|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|17/10/2017
568|42|31/03/2014|01/03/2014|01/06/2014|01/09/2014|30/10/2014|t|31/03/2014|30/09/2014|13/10/2017
570|42|31/03/2015|01/03/2015|01/06/2015|01/09/2015|30/10/2015|t|31/03/2015|30/09/2015|13/10/2017
572|42|31/03/2016|01/03/2016|01/06/2016|01/09/2016|30/10/2016|t|31/03/2016|30/09/2016|13/10/2017
575|43|31/12/1999|01/12/1999|01/03/2000|01/06/2000|30/07/2000|t|31/12/1999|30/06/2000|13/10/2017
577|43|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000|30/06/2001|13/10/2017
579|43|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001|30/06/2002|13/10/2017
2084|155|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|29/06/2010
581|43|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002|30/06/2003|13/10/2017
583|43|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003|30/06/2004|13/10/2017
585|43|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004|30/06/2005|13/10/2017
694|47|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
587|43|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005|30/06/2006|13/10/2017
589|43|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006|30/06/2007|13/10/2017
591|43|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|13/10/2017
593|43|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|13/10/2017
2094|155|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|26/06/2015
595|43|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|13/10/2017
597|43|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|13/10/2017
599|43|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|13/10/2017
601|43|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|13/10/2017
603|43|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|13/10/2017
605|43|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|13/10/2017
607|43|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|13/10/2017
609|43|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|13/10/2017
610|43|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
612|44|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016|30/12/2016|13/10/2017
615|45|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006|30/06/2007|13/10/2017
617|45|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|13/10/2017
619|45|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|13/10/2017
621|45|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|13/10/2017
623|45|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|13/10/2017
625|45|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|13/10/2017
627|45|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|13/10/2017
629|45|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|13/10/2017
631|45|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|13/10/2017
633|45|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|13/10/2017
635|45|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|13/10/2017
638|46|31/03/2004|01/03/2004|01/06/2004|01/09/2004|30/10/2004|t|31/03/2004|30/09/2004|13/10/2017
640|46|31/03/2005|01/03/2005|01/06/2005|01/09/2005|30/10/2005|t|31/03/2005|30/09/2005|13/10/2017
642|46|31/03/2006|01/03/2006|01/06/2006|01/09/2006|30/10/2006|t|31/03/2006|30/09/2006|13/10/2017
644|46|31/03/2007|01/03/2007|01/06/2007|01/09/2007|30/10/2007|t|31/03/2007|30/09/2007|13/10/2017
646|46|31/03/2008|01/03/2008|01/06/2008|01/09/2008|30/10/2008|t|31/03/2008|30/09/2008|13/10/2017
648|46|31/03/2009|01/03/2009|01/06/2009|01/09/2009|30/10/2009|t|31/03/2009|30/09/2009|13/10/2017
650|46|31/03/2010|01/03/2010|01/06/2010|01/09/2010|30/10/2010|t|31/03/2010|30/09/2010|13/10/2017
652|46|31/03/2011|01/03/2011|01/06/2011|01/09/2011|30/10/2011|t|31/03/2011|30/09/2011|13/10/2017
654|46|31/03/2012|01/03/2012|01/06/2012|01/09/2012|30/10/2012|t|31/03/2012|30/09/2012|13/10/2017
656|46|31/03/2013|01/03/2013|01/06/2013|01/09/2013|30/10/2013|t|31/03/2013|30/09/2013|13/10/2017
658|46|31/03/2014|01/03/2014|01/06/2014|01/09/2014|30/10/2014|t|31/03/2014|30/09/2014|13/10/2017
661|47|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|16/10/2017
663|47|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|16/10/2017
2080|155|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|30/06/2008
719|49|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|16/10/2017
721|49|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|16/10/2017
679|47|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|16/10/2017
681|47|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|16/10/2017
683|47|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2012|30/06/2012|16/10/2017
685|47|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|16/10/2017
687|47|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|16/10/2017
689|47|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|16/10/2017
691|47|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|16/10/2017
693|47|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|16/10/2017
696|48|31/10/2015|01/10/2015|01/01/2016|01/04/2016|30/05/2016|t|31/10/2015|30/04/2016|16/10/2017
699|49|31/12/1997|01/12/1997|01/03/1998|01/06/1998|30/07/1998|t|31/12/1997|30/06/1998|16/10/2017
701|49|31/12/1998|01/12/1998|01/03/1999|01/06/1999|30/07/1999|t|31/12/1998|30/06/1999|16/10/2017
703|49|31/12/1999|01/12/1999|01/03/2000|01/06/2000|30/07/2000|t|31/12/1999|30/06/2000|16/10/2017
705|49|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000|30/06/2001|16/10/2017
707|49|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001|30/06/2002|16/10/2017
709|49|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002|30/06/2003|16/10/2017
711|49|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003|30/06/2004|16/10/2017
713|49|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004|30/06/2005|16/10/2017
715|49|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005|30/06/2006|16/10/2017
717|49|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006|30/06/2007|16/10/2017
723|49|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|16/10/2017
725|49|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|16/10/2017
727|49|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|16/10/2017
729|49|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|16/10/2017
731|49|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|16/10/2017
733|49|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|16/10/2017
735|49|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|16/10/2017
737|49|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|16/10/2017
738|49|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
759|51|31/12/1999|01/12/1999|01/03/2000|01/06/2000|30/07/2000|t|31/12/1999|30/06/2000|16/10/2017
761|51|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000|30/06/2001|16/10/2017
763|51|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001|30/06/2002|16/10/2017
765|51|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002|30/06/2003|16/10/2017
767|51|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003|30/06/2004|16/10/2017
769|51|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004|30/06/2005|16/10/2017
771|51|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005|30/06/2006|16/10/2017
773|51|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006|30/06/2007|16/10/2017
775|51|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|16/10/2017
777|51|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|16/10/2017
779|51|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|16/10/2017
781|51|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|16/10/2017
783|51|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|16/10/2017
785|51|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|16/10/2017
787|51|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|16/10/2017
789|51|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|16/10/2017
791|51|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|16/10/2017
794|51|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
793|51|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|16/10/2017
929|68|31/07/2005|01/07/2005|01/10/2005|01/01/2006|02/03/2006|t|31/07/2005|31/01/2006|16/10/2017
796|52|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|16/10/2017
800|54|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|16/10/2017
802|54|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|16/10/2017
804|54|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|16/10/2017
806|54|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|16/10/2017
808|54|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|16/10/2017
931|68|31/07/2006|01/07/2006|01/10/2006|01/01/2007|02/03/2007|t|31/07/2006|31/01/2007|16/10/2017
933|68|31/07/2007|01/07/2007|01/10/2007|01/01/2008|01/03/2008|t|31/07/2007|31/01/2008|16/10/2017
2643|203|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|30/06/2008
986|70|31/08/2014|01/08/2014|01/11/2014|01/02/2015|30/03/2015|t|31/08/2014|28/02/2015|16/10/2017
824|55|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
1053|73|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|f||30/06/2017|
831|56|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
988|70|31/08/2015|01/08/2015|01/11/2015|01/02/2016|30/03/2016|t|31/08/2015|29/02/2016|16/10/2017
990|70|31/08/2016|01/08/2016|01/11/2016|01/02/2017|30/03/2017|t|31/08/2016|28/02/2017|16/10/2017
991|70|31/08/2018|01/08/2018|01/11/2018|01/02/2019|30/03/2019|f||28/02/2019|
1073|77|31/05/2018|01/05/2018|01/08/2018|01/11/2018|30/12/2018|f||30/11/2018|
1055|74|31/10/2015|01/10/2015|01/01/2016|01/04/2016|30/05/2016|t|31/10/2015|30/04/2016|17/10/2017
1058|75|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|17/10/2017
1060|75|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|17/10/2017
1063|76|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|17/10/2017
1065|76|30/06/2013|01/06/2013|01/09/2013|01/12/2013|29/01/2014|t|30/06/2013|30/12/2013|17/10/2017
1067|76|30/06/2014|01/06/2014|01/09/2014|01/12/2014|29/01/2015|t|30/06/2014|30/12/2014|17/10/2017
1069|76|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015|30/12/2015|17/10/2017
1075|78|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003|30/06/2004|17/10/2017
1077|78|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004|30/06/2005|17/10/2017
1079|78|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005|30/06/2006|17/10/2017
1081|78|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006|30/06/2007|17/10/2017
1083|78|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|17/10/2017
1085|78|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|17/10/2017
1087|78|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|17/10/2017
1089|78|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|17/10/2017
1091|78|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|17/10/2017
1093|78|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|17/10/2017
1095|78|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|17/10/2017
1097|78|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|17/10/2017
1099|78|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|17/10/2017
1101|78|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|17/10/2017
1102|78|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
1104|79|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|17/10/2017
1106|79|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|17/10/2017|30/06/2017|17/10/2017
1107|79|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
1109|80|31/10/1998|01/10/1998|01/01/1999|01/04/1999|30/05/1999|t|31/10/1998|30/04/1999|17/10/2017
1111|80|31/10/1999|01/10/1999|01/01/2000|01/04/2000|30/05/2000|t|31/10/1999|30/04/2000|17/10/2017
1113|80|31/10/2000|01/10/2000|01/01/2001|01/04/2001|30/05/2001|t|31/10/2000|30/04/2001|17/10/2017
1115|80|31/10/2001|01/10/2001|01/01/2002|01/04/2002|30/05/2002|t|31/10/2001|30/04/2002|17/10/2017
1117|80|31/10/2002|01/10/2002|01/01/2003|01/04/2003|30/05/2003|t|31/10/2002|30/04/2003|17/10/2017
1119|80|31/10/2003|01/10/2003|01/01/2004|01/04/2004|30/05/2004|t|31/10/2003|30/04/2004|17/10/2017
1121|80|31/10/2004|01/10/2004|01/01/2005|01/04/2005|30/05/2005|t|31/10/2004|30/04/2005|17/10/2017
1123|80|31/10/2005|01/10/2005|01/01/2006|01/04/2006|30/05/2006|t|31/10/2005|30/04/2006|17/10/2017
1125|80|31/10/2006|01/10/2006|01/01/2007|01/04/2007|30/05/2007|t|31/10/2006|30/04/2007|17/10/2017
1127|80|31/10/2007|01/10/2007|01/01/2008|01/04/2008|30/05/2008|t|31/10/2007|30/04/2008|17/10/2017
1129|80|31/10/2008|01/10/2008|01/01/2009|01/04/2009|30/05/2009|t|31/10/2008|30/04/2009|17/10/2017
797|52|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
