billingitem_id|company_id|billingitem_generated|billingitem_entrydate|billingitem_caseid|billingitem_casefeecode|billingitem_casefeedesc|billingitem_billingdesc|billingitem_billingdetails|billingitem_feetype|billingitem_feecategory|billingitem_amount|billingitem_calculatedtax|billingitem_total|billingitem_tax|perfomabill_id|billingitem_balance|debitnote_id
323|391|f|12/01/2018|141|AR/AGM|Annual Return@2018-01-28|Printing & Stationery||Disbursement|SR|23|1.38|24.38|6|111|0|-3
1028|586|f|07/02/2018|454|AR/AGM|AR@2018-03-05|Annual Return@2018-03-05||Secretarial Work|SR|200|12|212|6|375|0|-3
2219|807|f|15/03/2018|837|Chg Sec||Change Secretary and Registered Office||Secretarial Work|SR|300|18|318|6|722|0|-3
265|720|f|10/01/2018|113|S105|S105|LHDN - S105@2018-01-08||Reimbursement|OR|12|0|12|6|91|0|-3
4210|605|f|11/05/2018|1469|AC|FS@2017-11-30|SSM - FS@2017-11-30||Reimbursement|OR|50|0|50|6|1343|50|-3
1015|357|f|07/02/2018|451|DeReg||De-registration|- DCR, MWR, Checklist (Appendix 2), Cover Letter, Section 550, Waiver Letter|Secretarial Work|SR|850|51|901|6|373|0|-3
4240|193|f|11/05/2018|1479|AC|Financial Statement @ 2017-12-31|SSM - FS @ 2017-12-31||Reimbursement|OR|50|0|50|6|1349|50|-3
289|515|f|11/01/2018|125|DCR|Insurance claim for vehicle no: T/BE1115|Handling, Delivery & Telecommunication||Secretarial Work|SR|15|0.9|15.9|6|99|15.9|-3
295|25|f|11/01/2018|130|S58|Change Residential Address  to D-10-8 & Sunway Damansara. |Change Residential Address to D-10-8 & Sunway Damansara ||Secretarial Work|SR|80|4.8|84.8|6|108|84.8|-3
297|25|f|11/01/2018|130|S58|Change Residential Address  to D-10-8 & Sunway Damansara. |Handling, Delivery & Telecommunication ||Disbursement|SR|33|1.98|34.98|6|108|34.98|-3
305|597|f|12/01/2018|132|S58|Updating passport number for Mr. Wong Wai|Updating passport number for Mr. Wong Wai||Secretarial Work|SR|50|3|53|6|104|0|-3
314|313|f|12/01/2018|134|PurVeh|Purchase MV (HP)- Volkswagen Tiguan (Follow Sample Given)|Printing & Stationery||Disbursement|SR|20.06|1.2|21.26|6|106|21.26|-3
85|573|f|04/01/2018|49|AC|FS@2016-09-30|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|25|28.62|-3
111|573|f|05/01/2018|63|ChAud|Change of Auditor|Change of Auditor @ 2017-12-21|#NAME?|Secretarial Work|SR|350|21|371|6|34|371|-3
536|375|f|18/01/2018|252|AC|Financial Statements @ 2017-08-31|SSM - FS@2017-08-31||Reimbursement|OR|50|0|50|6|201|50|-3
454|68|f|16/01/2018|194|DCR|Application for extension of time FS @ 2017-01-31|Application for extension of time FS @ 2017-01-31||Secretarial Work|SR|100|6|106|6|171|106|-3
26|690|f|02/01/2018|25|AC|FS@2017-05-31|Financial Statement||Secretarial Work|SR|140|8.4|148.4|6|8|0|-3
79|483|f|04/01/2018|43|BkFac|"Maybank Islamic Berhad - Banking Fac
- DCR, MWR"|Printing & Stationery||Disbursement|SR|29.77|1.79|31.56|6|23|0|-3
296|25|f|11/01/2018|130|S58|Change Residential Address  to D-10-8 & Sunway Damansara. |Printing & Stationery ||Disbursement|SR|15|0.9|15.9|6|108|15.9|-3
103|204|f|05/01/2018|59|BkChsig|PBeBank.com - Change Corporate User|Handling, Delivery & Telecommunication||Disbursement|SR|30|1.8|31.8|6|30|31.8|-3
91|623|f|04/01/2018|52|S105|Transfer of shares|Transfer of share (From Farah to Fadzil)||Secretarial Work|SR|200|12|212|6|27|212|-3
94|623|f|04/01/2018|51|S58||Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|27|15.9|-3
191|629|t|08/01/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-01-08 until 2019-01-07|Fee|SR|840|50.4|890.4|6|78|0|-3
274|515|f|10/01/2018|118|PurVeh|Disposal of MV (WVB 1200)|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|94|15.9|-3
926|561|f|06/02/2018|412|AR/AGM|AR@2018-02-02|SSM: AR@2018-02-02||Reimbursement|OR|150|0|150|6|334|0|-3
283|662|f|11/01/2018|124|BkFac||Acceptance of Guarantee Facilty from RTM (RM299,000.00)||Secretarial Work|SR|80|4.8|84.8|6|97|0|-3
1917|727|f|09/03/2018|741|CCM kp|CCM Compounds: RM2,940.00|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|624|15.9|-3
112|573|f|05/01/2018|63|ChAud|Change of Auditor|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|34|28.62|-3
161|645|t|06/01/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-01-05 until 2019-01-04|Fee|SR|840|50.4|890.4|6|55|890.4|-3
329|693|f|12/01/2018|143|S36|"Change of Articles 1, 5 & 6
Insertion: 8"|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|113|0|-3
167|590|f|08/01/2018|77|AR/AGM|AR@2018-01-30|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|57|28.62|-3
127|404|f|05/01/2018|68|S58|Chg of Director Passport - Peter David Elliott-Hughes (518060019)|Handling, Delivery & Telecommunications||Disbursement|SR|25|1.5|26.5|6|38|0|-3
180|515|f|08/01/2018|83|BkOp|Corporate Internet Banking Facility with Affin Bank Berhad|Handling Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|59|15.9|-3
235|699|f|09/01/2018|102|AR/AGM|AR@2018-01-27|Handling, Delivery & Telecommunications ||Fee|SR|27|1.62|28.62|6|83|28.62|-3
236|699|f|09/01/2018|102|AR/AGM|AR@2018-01-27|Printing & Stationery ||Secretarial Work|SR|23|1.38|24.38|6|83|24.38|-3
250|671|f|10/01/2018|108|IntBanking||Handling Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|87|15.9|-3
584|290|f|22/01/2018|269|OpBk|Opbk - Bank Mendes Gans N.V.|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|217|0|-3
315|313|f|12/01/2018|136|ConfirmL|Confirmation Lttr - Directors/Shareholders|Confirmation Letter on Directors and Shareholders|"
"|Secretarial Work|SR|80|4.8|84.8|6|106|84.8|-3
267|515|f|10/01/2018|115|AC|FS@2016-12-31|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|92|28.62|-3
86|573|f|04/01/2018|49|AC|FS@2016-09-30|Printing & Stationery||Disbursement|SR|21.68|1.3|22.98|6|25|22.98|-3
442|345|f|16/01/2018|203|PurVeh|Purchase of MV - Nissan Navara |DCR - Purchase of MV - Nissan Navara ||Secretarial Work|SR|80|4.8|84.8|6|165|0|-3
98|123|f|05/01/2018|57|AR/AGM|Annual Return @ 2018-01-05|Annual Return @ 2018-01-05||Secretarial Work|SR|200|12|212|6|29|0|-3
99|123|f|05/01/2018|57|AR/AGM|Annual Return @ 2018-01-05|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|29|0|-3
120|291|f|05/01/2018|65|S58|Chg of Passport : Soh Wen Hao, Jermaine (E6562220A)|SSM - Kp S58 - Change of Director Passport No.||Reimbursement|OR|200|0|200|6|43|0|-3
3148|260|f|07/04/2018|1138|CTC|Certified True Copies@2018-04-09|Handling, Delivery & Telecommunication||Disbursement|SR|25|1.5|26.5|6|1010|26.5|-3
193|688|f|08/01/2018|89|AR/AGM|AR@2018-01-21|Annual Return@2018-01-21||Secretarial Work|SR|200|12|212|6|67|0|-3
2298|138|f|20/03/2018|871|S58|"Appoint: Seow LL
Resign: Khoo BT"|Handling, Delivery & Telecommunication||Disbursement|SR|42|2.52|44.52|6|743|0|-3
194|688|f|08/01/2018|89|AR/AGM|AR@2018-01-21|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|67|0|-3
1013|357|f|07/02/2018|450|AR/AGM|Annual Return @ 2017-09-02|SSM - AR@2017-09-02||Reimbursement|OR|150|0|150|6|373|0|-3
2361|155|f|20/03/2018|892|S58|"Appoint: Seow LL
Resign: Khoo BT"|Printing & Stationery||Disbursement|SR|22.2|1.33|23.53|6|765|23.53|-3
3245|531|f|10/04/2018|1165|AR/AGM|Annual Return @ 2018-04-07|SSM: AR@2018-04-07||Reimbursement|OR|150|0|150|6|1039|0|-3
2296|138|f|20/03/2018|871|S58|"Appoint: Seow LL
Resign: Khoo BT"|Sec 58-Change of Directors|"Appoint: Seow LL
Resign: Khoo BT"|Secretarial Work|SR|130|7.8|137.8|6|743|0|-3
139|760|f|05/01/2018|71|S236|Appointment of Secretary|Printing & Stationery |*Including common seal  |Disbursement|SR|75|4.5|79.5|6|42|79.5|-3
334|479|f|12/01/2018|149|CIBk|Closing Bk Acc - Standard Chartered Bank Msia (MYR)|DCR - Closing Bank Account (Standard Chartered Bank)||Secretarial Work|SR|50|3|53|6|117|53|-3
455|68|f|16/01/2018|194|DCR|Application for extension of time FS @ 2017-01-31|Printing & Stationery||Disbursement|SR|20|1.2|21.2|6|171|21.2|-3
306|597|f|12/01/2018|132|S58|Updating passport number for Mr. Wong Wai|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|104|0|-3
76|483|f|04/01/2018|45|CTC|CTC F24, F44, F49, M&A (x2)|CTC F24, F44, F49, M&A (x2)||Secretarial Work|SR|44|2.64|46.64|6|23|0|-3
184|360|t|08/01/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-01-05 until 2019-01-04|Fee|SR|840|50.4|890.4|6|63|0|-3
3940|398|f|04/05/2018|1366|Misc|Purchase Company Charges Forms|Sec Work - Arrangement on purchasing Company Charges||Secretarial Work|SR|50|3|53|6|1260|53|-3
377|516|f|15/01/2018|160|CTC||CTC F9 & F49||Secretarial Work|SR|15|0.9|15.9|6|136|15.9|-3
382|520|f|15/01/2018|165|CTC||CTC F9 & F49||Secretarial Work|SR|15|0.9|15.9|6|141|15.9|-3
206|203|f|09/01/2018|91|RO|Change Registered Office to E-7-1, Megan Avenue 1, |Change Registered Office to E-7-1, Megan Avenue 1 ||Secretarial Work|SR|50|3|53|6|118|53|-3
207|203|f|09/01/2018|91|RO|Change Registered Office to E-7-1, Megan Avenue 1, |Handling, Delivery & Telecomunications ||Disbursement|SR|15|0.9|15.9|6|118|15.9|-3
208|203|f|09/01/2018|91|RO|Change Registered Office to E-7-1, Megan Avenue 1, |Printing & Stationery ||Disbursement|SR|16.8|1.01|17.81|6|118|17.81|-3
384|542|f|15/01/2018|167|CTC||CTC F9 & F49||Secretarial Work|SR|15|0.9|15.9|6|143|15.9|-3
480|728|f|17/01/2018|219|OpBk|Access to Maybank2u internet banking services|CTC S58, S14 & S17||Secretarial Work|SR|18|1.08|19.08|6|-1|19.08|-3
385|602|f|15/01/2018|168|CTC||CTC F9 & F49||Secretarial Work|SR|15|0.9|15.9|6|144|15.9|-3
386|636|f|15/01/2018|169|CTC||CTC F9 & F49||Secretarial Work|SR|15|0.9|15.9|6|145|15.9|-3
506|515|f|17/01/2018|228|CPO|Purchase of CPO|CPO - UK PREMIER SDN. BHD. ||Reimbursement|SR|15|0.9|15.9|6|194|15.9|-3
387|521|f|15/01/2018|170|CTC||CTC F9 & F49||Secretarial Work|SR|15|0.9|15.9|6|146|15.9|-3
1014|357|f|07/02/2018|450|AR/AGM|Annual Return @ 2017-09-02|SSM - KP AR@2017-09-02|- Valid until 2018-04-02|Reimbursement|OR|100|0|100|6|373|0|-3
389|687|f|15/01/2018|172|CTC||CTC F9 & F49||Secretarial Work|SR|15|0.9|15.9|6|148|15.9|-3
392|691|f|15/01/2018|175|CTC||CTC F9 & F49||Secretarial Work|SR|15|0.9|15.9|6|151|15.9|-3
216|84|f|09/01/2018|94|S58|Change of passport - Thomas John Jeffers|Change of passport - Thomas John Jeffers||Secretarial Work|SR|50|3|53|6|73|0|-3
27|690|f|02/01/2018|25|AC|FS@2017-05-31|Handling, Delivery & Telecommunications||Secretarial Work|SR|27|1.62|28.62|6|8|0|-3
28|690|f|02/01/2018|25|AC|FS@2017-05-31|Printing & Stationery ||Secretarial Work|SR|21.68|1.3|22.98|6|8|0|-3
29|690|f|02/01/2018|25|AC|FS@2017-05-31|SSM: FS@2017-05-31||Reimbursement|OR|50|0|50|6|8|0|-3
190|468|f|08/01/2018|86|S58|Resignation Dir: Ms. Chen|Resignation of Director - Chen Ai Nee|- DCR, resignation Letter, Section 58|Secretarial Work|SR|90|5.4|95.4|6|68|0|-3
198|468|f|08/01/2018|85|S36|Amend AA Article 1, 3(a) and 3(d), Insert Article 5|Handling, Delivery & Telecommunications||Disbursement|SR|50|3|53|6|68|0|-3
199|468|f|08/01/2018|85|S36|Amend AA Article 1, 3(a) and 3(d), Insert Article 5|Printing & Stationery||Disbursement|SR|35|2.1|37.1|6|68|0|-3
200|468|f|08/01/2018|85|S36|Amend AA Article 1, 3(a) and 3(d), Insert Article 5|SSM - Section 36||Reimbursement|OR|30|0|30|6|68|0|-3
201|468|f|08/01/2018|88|S105|ShTr from Ms. Chen to Mr. Tan Mark: 49,000 units|LHDN - S105 (Estimate)||Reimbursement|OR|147|0|147|6|68|0|-3
197|468|f|08/01/2018|87|ShCert|"Lost ShCert No.: 001,002,003,004
Replace ShCert No.: 005,006"|Transfer of Shares & Update ROM|- DCR, Section 105|Secretarial Work|SR|230|13.8|243.8|6|68|0|-3
443|345|f|16/01/2018|204|ConfirmL|Confirmation Letter to PBB|Confirmation Letter to Public Bank Berhad||Secretarial Work|SR|80|4.8|84.8|6|165|0|-3
444|345|f|16/01/2018|205|CTC|CTC F24, F44, F49, M&A (1 set)|CTC F24, F44, F49, M&A (1 set)||Secretarial Work|SR|22|1.32|23.32|6|165|0|-3
497|106|f|17/01/2018|225|SecFee|- Form 2018-01-13 until 2019-01-12|Secretarial Fee + Registered Office|- Form 2018-01-13 until 2019-01-12|Fee|SR|840|50.4|890.4|6|191|0|-3
324|391|f|12/01/2018|141|AR/AGM|Annual Return@2018-01-28|SSM-AR@2018-01-28||Reimbursement|OR|150|0|150|6|111|0|-3
196|688|f|08/01/2018|89|AR/AGM|AR@2018-01-21|SSM:AR@2018-01-21||Reimbursement|OR|150|0|150|6|67|0|-3
2226|808|f|15/03/2018|838|T.O.||Handling, Telecommunication & Delivery|#NAME?|Disbursement|SR|48|2.88|50.88|6|723|0|-3
484|110|t|17/01/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-01-16 until 2019-01-15|Fee|SR|840|50.4|890.4|6|184|477.97|-3
1337|108|f|19/02/2018|554|CTC|CTC of Form 24 dated 18 Oct 2012|Handling, Delivery & Telecommunications||Disbursement|SR|24|1.44|25.44|6|462|0|-3
3942|398|f|04/05/2018|1366|Misc|Purchase Company Charges Forms|SSM MYDATA - Company Charges Forms||Reimbursement|SR|45|2.7|47.7|6|1260|47.7|-3
4006|136|f|07/05/2018|1404|S236|Appointment of Secretary|Handling, Delivery & Telecommunications||Disbursement|SR|24|1.44|25.44|6|1279|25.44|-3
209|617|f|09/01/2018|92|ChAud|Change of Auditor & Appointment of Tax Agent|Change of Auditor & Appointment of Tax Agent||Secretarial Work|SR|300|18|318|6|71|0|-3
210|617|f|09/01/2018|92|ChAud|Change of Auditor & Appointment of Tax Agent|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|71|0|-3
517|126|f|18/01/2018|233|CTC|DCR & MWR purchase of property with Tropikal Task SB dd 19 Dec 2017, F49, F24, F44, M&A & Directors'' IC requested by Vendors, Solicitor, TAN, CHUA & LAWRENCE|Handling, Delivery & Telecommunication||Disbursement|SR|24|1.44|25.44|6|196|0|-3
30|690|f|02/01/2018|25|AC|FS@2017-05-31|KP FS@2017-05-31||Reimbursement|OR|50|0|50|6|8|0|-3
217|84|f|09/01/2018|94|S58|Change of passport - Thomas John Jeffers|Printing & stationery||Disbursement|SR|15|0.9|15.9|6|73|0|-3
218|84|f|09/01/2018|94|S58|Change of passport - Thomas John Jeffers|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|73|0|-3
479|728|f|17/01/2018|219|OpBk|Access to Maybank2u internet banking services|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|178|15.9|-3
298|82|f|11/01/2018|127|S58 |Change Residential Address to D-10-8 & Sunway Damansara. |Change Residential Address to D-10-8 & Sunway Damansara||Secretarial Work|SR|80|4.8|84.8|6|107|84.8|-3
237|699|f|09/01/2018|102|AR/AGM|AR@2018-01-27|SSM: AR@2018-01-27||Reimbursement|OR|150|0|150|6|83|150|-3
519|157|f|18/01/2018|240|AR/AGM|Annual Return@2018-02-18|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|197|0|-3
3941|398|f|04/05/2018|1366|Misc|Purchase Company Charges Forms|SSM MYDATA - Document and Form View||Reimbursement|SR|15|0.9|15.9|6|1260|15.9|-3
302|671|f|12/01/2018|131|S58|Updating of Passport for Smita|SSM-kp Section 58|Date of issuance for passport @ 2015-05-19|Reimbursement|OR|200|0|200|6|103|200|-3
251|373|f|10/01/2018|109|AC|Financial Statement @ 2017-06-30|Financial Statement @ 2017-06-30||Secretarial Work|SR|140|8.4|148.4|6|88|148.4|-3
253|373|f|10/01/2018|109|AC|Financial Statement @ 2017-06-30|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|88|28.62|-3
254|373|f|10/01/2018|109|AC|Financial Statement @ 2017-06-30|Printing & Stationery||Disbursement|SR|21.68|1.3|22.98|6|88|22.98|-3
255|373|f|10/01/2018|109|AC|Financial Statement @ 2017-06-30|SSM-FS@2017-06-30||Reimbursement|OR|50|0|50|6|88|50|-3
316|453|f|12/01/2018|137|AC|Financial Statement@2017-06-30|Financial Statement@2017-06-30||Secretarial Work|SR|140|8.4|148.4|6|110|0|-3
317|453|f|12/01/2018|137|AC|Financial Statement@2017-06-30|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|110|0|-3
478|728|f|17/01/2018|219|OpBk|Access to Maybank2u internet banking services|Printing & Stationery||Disbursement|SR|21.3|1.28|22.58|6|178|22.58|-3
268|515|f|10/01/2018|115|AC|FS@2016-12-31|Printing & Stationery ||Disbursement|SR|21.68|1.3|22.98|6|92|22.98|-3
335|479|f|12/01/2018|149|CIBk|Closing Bk Acc - Standard Chartered Bank Msia (MYR)|Handling, Delivery & Telecommunications|"
"|Disbursement|SR|35|2.1|37.1|6|117|37.1|-3
275|771|f|10/01/2018|120|S15|"New Incorporation: TFMY SERVICES SDN. BHD.
Resubmit S27: 2018-01-10"|Additional Name Submission (Reservation)||Secretarial Work|SR|100|6|106|6|95|106|-3
50|755|f|03/01/2018|33|S15|New Incorporation: BEAU DE WAAL SDN. BHD.|SSM - Sec 14 Application Fee for Company Limited by Shares|"

"|Reimbursement|OR|1000|0|1000|6|18|0|-3
292|192|f|11/01/2018|126|S58|"Change of Residential Address to D-10-8
"|Change of Residential Address to D-10-8 ||Secretarial Work|SR|80|4.8|84.8|6|105|84.8|-3
507|515|f|17/01/2018|228|CPO|Purchase of CPO|CPO - UK MARKETING SDN. BHD.||Reimbursement|SR|15|0.9|15.9|6|194|15.9|-3
311|313|f|12/01/2018|134|PurVeh|Purchase MV (HP)- Volkswagen Tiguan (Follow Sample Given)|DCR - Purchase Motor Vehicle (Volkswagen Tiguan)||Secretarial Work|SR|50|3|53|6|106|53|-3
344|343|f|12/01/2018|151|S36|Change of AA - AGM & sole director|Printing & Stationery||Disbursement|SR|20|1.2|21.2|6|120|0|-3
473|245|f|17/01/2018|220|Invst|Investment in Myra Gardens SB|Handling, Delivery & Telecommunications||Disbursement|SR|25|1.5|26.5|6|176|0|-3
307|597|f|12/01/2018|132|S58|Updating passport number for Mr. Wong Wai|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|104|0|-3
320|453|f|12/01/2018|137|AC|Financial Statement@2017-06-30|SSM-FS@2017-06-30||Reimbursement|OR|50|0|50|6|110|0|-3
459|346|f|17/01/2018|213|CTC|F24, F49, S58, F9, F44, M&A (1set)|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|172|0|-3
498|322|f|17/01/2018|226|SecFee|- From 2018-01-11 until 2019-01-10|Secretarial Fee + Registered Office|- From 2018-01-11 until 2019-01-10|Fee|SR|840|50.4|890.4|6|192|890.4|-3
521|157|f|18/01/2018|240|AR/AGM|Annual Return@2018-02-18|SSM-AR@2018-02-18||Reimbursement|OR|150|0|150|6|197|0|-3
340|343|f|12/01/2018|151|S36|Change of AA - AGM & sole director|Change of AA - AGM & sole director|- DCR, MWR, Section 36, Amended Articles|Secretarial Work|SR|300|18|318|6|120|0|-3
220|702|f|09/01/2018|96|CTC|CTC|CTC F9, M&A, F24, F49 & S58|*2 Copies|Secretarial Work|SR|64|3.84|67.84|6|74|0|-3
222|702|f|09/01/2018|97|PurVeh|"Purchase of MV (Ford Ranger 2.2)
Disposal of MV (Ford Ranger, BKU 8767)"|Purchase and Disposal of MV|"Purchase of MV (Ford Ranger 2.2)
Disposal of MV (Ford Ranger, BKU 8767)"|Secretarial Work|SR|100|6|106|6|75|0|-3
223|702|f|09/01/2018|97|PurVeh|"Purchase of MV (Ford Ranger 2.2)
Disposal of MV (Ford Ranger, BKU 8767)"|Handling Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|75|0|-3
518|157|f|18/01/2018|240|AR/AGM|Annual Return@2018-02-18|Annual Return@2018-02-18||Secretarial Work|SR|200|12|212|6|197|0|-3
225|702|f|09/01/2018|97|PurVeh|"Purchase of MV (Ford Ranger 2.2)
Disposal of MV (Ford Ranger, BKU 8767)"|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|75|0|-3
1630|662|f|01/03/2018|644|AR/AGM|"AR@2018-03-06
"|Printing & Stationery ||Disbursement|SR|23|1.38|24.38|6|550|0|-3
489|533|f|17/01/2018|223|AC|FS@2017-07-31|Financial Statement@2017-07-31||Secretarial Work|SR|140|8.4|148.4|6|189|0|-3
1313|556|t|14/02/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-02-11 until 2019-02-10|Fee|SR|840|50.4|890.4|6|450|0|-3
1032|586|f|07/02/2018|454|AR/AGM|AR@2018-03-05|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|375|0|-3
325|725|f|12/01/2018|142|CTC||CTC AR, F24 & S32A||Secretarial Work|SR|34|2.04|36.04|6|112|0|-3
1291|448|f|14/02/2018|539|AC|Financial Statement@ 2017-12-31|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|443|0|-3
555|591|f|19/01/2018|263|CTC|F24, F49 (5sets)|CTC F24, F49 (5sets)||Secretarial Work|SR|60|3.6|63.6|6|207|0|-3
4007|136|f|07/05/2018|1404|S236|Appointment of Secretary|Printing & Stationery||Disbursement|SR|20|1.2|21.2|6|1279|21.2|-3
336|479|f|12/01/2018|149|CIBk|Closing Bk Acc - Standard Chartered Bank Msia (MYR)|Printing & Stationery||Disbursement|SR|25|1.5|26.5|6|117|26.5|-3
331|337|f|12/01/2018|145|SecFee|"Secretarial Fee + Registered Office
- From 2015-11-10 to 2016-11-09"|Secretarial Fee + Registered Office|- From 2015-11-10 to 2016-11-09|Fee|SR|840|50.4|890.4|6|114|0|-3
466|309|f|17/01/2018|215|FYE|Chg Fye from 30 June to 31 Dec 2017|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|174|0|-3
293|192|f|11/01/2018|126|S58|"Change of Residential Address to D-10-8
"|Printing & Stationary ||Disbursement|SR|15|0.9|15.9|6|105|15.9|-3
341|343|f|12/01/2018|152|S58|Resignation of Director (Daud Bin Hosnan)|Resignation of Director (Daud Bin Hosnan)|- DCR, Section 58|Secretarial Work|SR|70|4.2|74.2|6|120|0|-3
486|468|t|17/01/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-01-17 until 2019-01-16|Fee|SR|840|50.4|890.4|6|186|890.4|-3
252|671|f|10/01/2018|108|IntBanking|Internet Banking with MBB|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|87|15.9|-3
48|755|f|03/01/2018|33|S15|New Incorporation: BEAU DE WAAL SDN. BHD.|Handling, Delivery & Submission||Disbursement|SR|150|9|159|6|18|0|-3
312|313|f|12/01/2018|135|PurVeh|"Disposal MV - Toyota Harrier
"|DCR - Disposal Motor Vehicle (Toyota Harrier) (HP)||Secretarial Work|SR|60|3.6|63.6|6|106|63.6|-3
606|274|f|22/01/2018|278|IntBanking|DCR - Maybank2u|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|229|15.9|-3
460|520|f|17/01/2018|214|AC|FS@2016-12-31|Financial Statement @2016-12-31||Secretarial Work|SR|140|8.4|148.4|6|173|148.4|-3
269|367|f|10/01/2018|117|Div|Declaration of Dividend (2/2018) - RM150|Declaration of Dividend (2/2018) - RM150k|#NAME?|Secretarial Work|SR|200|12|212|6|93|212|-3
276|771|f|10/01/2018|120|S15|"New Incorporation: TFMY SERVICES SDN. BHD.
Resubmit S27: 2018-01-10"|SSM - S27@2018-01-10 (Additional Reservation)||Reimbursement|OR|50|0|50|6|95|50|-3
342|343|f|12/01/2018|151|S36|Change of AA - AGM & sole director|Handling, Delivery & Telecommunication||Disbursement|SR|35|2.1|37.1|6|120|0|-3
299|82|f|11/01/2018|127|S58|Change Residential Address to D-10-8 & Sunway Damansara. |Printing & Stationery ||Disbursement|SR|15|0.9|15.9|6|107|15.9|-3
303|671|f|12/01/2018|131|S58|Updating of Passport for Smita|Handling Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|103|15.9|-3
58|755|f|04/01/2018|33|S15|New Incorporation: BEAU DE WAAL SDN. BHD.|Printing, Stationery & Telecommunication||Disbursement|SR|89.62|5.38|95|6|18|0|-3
238|600|f|10/01/2018|103|Div||Declaration of RM578,000 dividend|2nd Interim Dividend for FYE 2017-09-30 (#006)|Secretarial Work|SR|600|36|636|6|85|0|-3
349|153|f|12/01/2018|153|OpBk|Opening of bank account and internet banking with MBB, TTDI branch|Handling, Delivery & Telecommunication||Disbursement|SR|24|1.44|25.44|6|121|25.44|-3
