address_id,company_id,address_mailing,address_type,address_address,address_postal,address_city,address_state,address_country,address_contact,address_fax
644,727,t,Business,"4-6-5, Block 4,
Queen''s Avenue,
Jalan Bayam, Cheras
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
475,537,t,Business,"Suite 7.2, E-8-6, Megan Avenue 1,
No. 189, Jalan Tun Razak,
50400 Kuala Lumpur,
Wilayah Persekutuan
Malaysia
",00000,Other,Other,Austria,"",""
348,399,t,Resident,"66-4, Jalan Metro Pudu,
Fraser Business Park,
55200 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
646,696,t,Business,"Menara Zurich, Suite 20-04B,
Level 20, No. 15, Jalan Dato Abdullah Tahir,
80300, Johor Bharu,
Johor Darul Takzim
",00000,Other,Other,Austria,"",""
648,406,t,Business,"T-2537-C, Jalan Sungai Rasa,
41300 Klang,
Selangor Darul Ehsan.
",00000,Other,Other,Austria,"",""
407,464,t,Business,"E-7-1, Megan Avenue 1,
189, Jalan Tun Razak
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
649,728,t,Business,"PT 2585, Bandar Baru,
35800 Slim River,
Perak Darul Ridzuan.",00000,Other,Other,Austria,"",""
650,291,t,Business,"Level 23-1 Premier Suite,
Menara 1Mont Kiara,
No. 1 Jalan Kiara, Mont Kiara,
50480 Kuala Lumpur, 
Wilayah Persekutuan. ",00000,Other,Other,Austria,"",""
651,436,f,Business,"No. 7C, Jalan SG 1/6,
Bolton Industrial Park,
68100 Batu Caves,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
652,730,t,Business,"PT 2585, BANDAR BARU,
SLIM RIVER,
35800
PERAK 
MALAYSIA",00000,Other,Other,Austria,"",""
653,731,t,Business,"Lot 1F-3, First Floor, Bangsar Village II, No. 2, Jalan Telawi Satu, 59100 Kuala Lumpur, Wilayah Persekutuan",00000,Other,Other,Austria,"",""
71,77,t,Business,"Level 36, Menara Citibank,
165, Jalan Ampang,
50450 Kuala Lumpur,
Wilayah Persekutuan
",00000,Other,Other,Austria,"",""
654,127,t,Business,"C-39-1, Jalan  C180/1, 
Dataran C180, 
43200 Cheras, 
Selangor Darul Ehsan. ",00000,Other,Other,Austria,0390817728,0390827729
655,734,t,Business,"NO. 2, JALAN ANGSANA TEMPLER VILLAS,
TEMPLER PARK GOLD RESORT,
48000 RAWANG, SELANGOR",00000,Other,Other,Austria,"",""
656,745,f,Business,"Danau Business Park,
Unit 5-0-2, Jalan 2/109f,
Taman Desa Danau,
58100 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
657,746,t,Business,"3.02D (East Wing),
Level 3, Menara BRDB Bangsar,
285 Jalan Maarof, Bukit Bandaraya,
59000 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
658,748,t,Business,"No. 2, Jalan Meranti Jaya 15,
Meranti Jaya Industrial Park,
47120 Puchong,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
659,750,t,Business,"D17, 1st Floor Block D,
Plaza Pekeliling,
Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
661,285,t,Business,"B-G-33, Jalan PJU 1/39,
Dataran Prima,
47301 Petaling Jaya, 
Selangor Darul Ehsan. 
",00000,Other,Other,Austria,"",""
662,250,f,Business,"34B, Jalan Tengku Ampuan Zabedah A, 
Section 9A,
40100 Shah Alam, 
Selangor Darul Ehsan. 
",00000,Other,Other,Austria,"",""
663,209,t,Business,"E-7-1, Megan Avenue 1, 
189 Jalan Tun Razak, 
50400 Kuala Lumpur, 
Wilayah Persekutuan. 
",00000,Other,Other,Austria,"",""
664,272,t,Business,"B2-2-2, Solaris Dutamas,
1 Jalan Dutamas 1,
50480 Kuala Lumpur, 
Wilayah Persekutuan. 
",00000,Other,Other,Austria,"",""
660,339,t,Business,"B2-2-2, Solaris Dutamas,
1 Jalan Dutamas 1,
50480 Kuala Lumpur, 
Wilayah Persekutuan. 
",00000,Other,Other,Austria,"",""
665,408,t,Business,"B-5-2, Block B, Northpoint Offices,
Mid Valley City,
No.1, Medan Syed Putra Utara,
59200 Kuala Lumpur, 
Wilayah Persekutuan. 
",00000,Other,Other,Austria,"",""
666,742,t,Business,"No. 71-3, Block G, Zenith Corporate Park,
Jalan SS7/26, Kelana Jaya,
47301 Petaling Jaya, 
Selangor Darul Ehsan. 
",00000,Other,Other,Austria,"",""
667,414,t,Business,"43A-1, Block G, Platinium Walk,
No.2, Jalan Langkawi,
53300 Setapak, 
Wilayah Persekutuan. 
",00000,Other,Other,Austria,"",""
668,751,f,Business,"Unit 08-02, Capital 5, Oasis Square, No.2,Jalan PJU 1A/7A,
Oasis Damansara, 47301 Petaling Jaya Selangor Darul Ehsan",00000,Other,Other,Austria,03 7832 4060,""
669,207,t,Business,"Vertical Tower B, Level 17 unit 2,
Avenue 3, Bangsar South,
59200 Kuala Lumpur, 
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
265,305,t,Business,"Suite 34.02A Level 34, 
Menara Citibank,
165 Jalan Ampang,
50450 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
670,761,t,Business,"Unit 12.3, Level 12, Menara 1 Dutamas,
Solaris Dutamas,
No. 1 Jalan Dutamas 1,
50480 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,Nikki - 014-6680530,""
671,764,t,Business,"Suite A-8-8, Menara Atlas,
Plaza Pantai,
Off Jalan Pantai Baharu,
59200 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,03-22010424,""
672,767,t,Business,"36-01, The Pearl Apartment @ KLCC
No.2A, Jalan Stonor,
50450 Kuala Lumpur,
Wilayah Persekutuan,
Malaysia.",00000,Other,Other,Austria,"",""
673,770,t,Business,"3-3A-3A, UOA Business Park,
No.1, Jalan Pengaturcara U1/51a,
Kawasan Perindustrian Temasya,
40150 Shah Alam, 
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
674,772,t,Business,"No. 71-3, Block G, Zenith Corporate Park,
Jalan SS7/26, Kelana Jaya,
47301 Petaling Jaya,
Selangor Darul Ehsan. ",00000,Other,Other,Austria,"",""
675,774,t,Business,"No. 17, Jalan Pandan Indah 5/18,
Pandan Indah,
Cheras,
55100 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
676,325,t,Business,"No. 1, Lorong HJ Abdul Karim 19B, 
Off Jalab Seruling 59, 
Taman Klang Jaya, 
41200 Klang, 
Selangor",00000,Other,Other,Austria,"",""
303,351,t,Business,"72-3 & 4,
Fraser Business Park,
Jalan Metro Pudu,
Off Jalan Loke Yew,
55100 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
677,779,f,Business,"19-20, Level 19, Wisma Zelan,
No. 1, Jalan Tasik Permaisuri 2,
Bandar Tun Razak, 
56000 Kuala Lumpur,
Wilayah Persekutuan. ",00000,Other,Other,Austria,03-4044.4214,""
647,477,t,Business,"Level 16 Pavilion Tower,
75 Jalan Raja Chulan,
50200 Kuala Lumpur, 
Wilayah Persekutuan. ",00000,Other,Other,Austria,"",""
678,415,t,Business,"No. 16-1, Jalan 6/38D, 
Taman Sri Sinar, 
Segambut,
51200 Kuala Lumpur, 
Wilayah Persekutuan. ",00000,Other,Other,Austria,"",""
417,475,t,Business,"B-6-21, Empire Soho,
Empire Subang,
Jalan SS16/1,
47500 Subang Jaya,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
679,781,t,Business,"No. 71-3, Block G, 
Zenith Corporate Park,
Jalan SS7/26, Kelana Jaya,
47301 Petaling Jaya,
Selangor Darul Ehsan.
",00000,Other,Other,Austria,"",""
680,782,t,Business,"Suite 16-1, Level 16,
Menara Weld,
76, Jalan Raja Chulan,
50200 Kuala Lumpur, W.P.",00000,Other,Other,Austria,"",""
681,784,t,Business,"No. 71-3, Block G, 
Zenith Corporate Park,
Jalan SS7/26, Kelana Jaya,
47301 Petaling Jaya,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
507,568,t,Other,"KEM PLKN GEO-KOSMO,
Kg. Gesir Tengah,
Sungai Selisek,
44020
Kuala Kubu Bharu,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
193,219,t,Business,"No. 21, Jalan Kamunting,
Off Jalan Dang Wangi,
50300 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
688,803,t,Business,"No. 22-13A, Q Sentral,
2A, Jalan Stesen Sentral 2,
50470 Kuala Lumpur",00000,Other,Other,Austria,03-2615 7238,""
683,739,t,Business,"No. 9 & 11, Jalan TPP 1/9, 
Taman Perindustrian Puchong,
47100 Puchong,
Selangor Darul Ehsan. ",00000,Other,Other,Austria,03-58917287,0358917217
682,788,t,Business,"C-39-1, Jalan C180/1, 
Dataran C180, 
43200 Cheras 
Selangor Darul Ehsan",00000,Other,Other,Austria,03-9081 7728,""
685,290,f,Business,"19, Jalan Senangin 6,
Taman Pasir Putih, 
81700 Pasir Gudang, 
Johor.",00000,Other,Other,Austria,"",""
684,789,t,Business,"Level 2, Mofaz Headquarters Buildings,
Wisma Mofaz,
2007, Jalan Damansara,
60000 Kuala Lumpur",00000,Other,Other,Austria,"",""
686,777,t,Business,"Unit 502 Block A Phileo Damansara 2
No. 15 Jalan 16/11
Off Jalan Damansara
46350 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
687,740,t,Business,"5, Jalan Puteri 5/20, Bandar Puteri, 47100 Puchong, Selangor Darul Ehsan. ",00000,Other,Other,Austria,03-58917287 / 03-80681203 (Ms. Tan) ,03-58917217/ 03-80683205
689,765,t,Business,"B-0-3, Block B, Megan Avenue 1, 
189 Jalan Tun Razak, 
50400 Kuala Lumpur,
Wilayah Persekutuan. ",00000,Other,Other,Austria,"",""
691,787,t,Business,"G-61-1, Bistari De Kota,
Jalan Teknologi 3/9,
PJU 5, Kota Damansara,
47810 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
692,810,t,Business,"No. 96, Jalan Serambi U8/32,
Bukit Jelutong,
40150 Shah Alam,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
183,206,t,Business,"UNIT C1-3-1, Block C1,
Solaris Dutamas,
No. 1, Jalan Dutamas 1,
50480 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,603-62053800,603-62053900
694,333,t,Business,"L28-03-03A, PJ Exchange,
No. 16A Persiaran Barat,
46050 Petaling Jaya, 
Selangor Darul Ehsan. ",00000,Other,Other,Australia,"",""
695,249,t,Business,"Suite 95, Level 1, Colony@KLCC,
6 Jalan Kia Peng,
50450 Kuala Lumpur,
Wilayah Persekutuan. ",00000,Other,Other,Australia,"",""
696,806,t,Business,"B-29-06, Block B, Jaya One,
No. 72A, Jalan Universiti,
46200 Petaling Jaya, 
Selangor Darul Ehsan. ",00000,Other,Other,Australia,"",""
697,815,f,Business,"No. 71-1, Block G, Zenith Corporate Park,
Jalan SS7/26, Kelana Jaya,
47301 Petaling Jaya, 
Selangor Darul Ehsan.",00000,Other,Other,Australia,"",""
690,809,t,Business,"No. 4021 4-1/2 Miles,
Jalan Sungai Besi,
Salak South,
57100 Kuala Lumpur.",00000,Other,Other,Austria,"",""
698,804,t,Business,"Lot 12254, B2 MTK 187,
BT.7 1/2, Jalan Tangkak,
84400 Sungai Mati, 
Johor. ",00000,Other,Other,Australia,"",""
699,818,t,Business,"B-41-03, South View Serviced Apartments,
Lorong Kerinchi Kiri 2,
Pantai Dalam,
59200 Kuala Lumpur",00000,Other,Other,Australia,013-7016931,""
693,812,t,Business,"Suite 16.1, Level 16 Menara Weld, 76 Jalan Raja Chulan, 50200 Kuala Lumpur, Wilayah Persekutuan. ",00000,Other,Other,Australia,032031 0010,032031 2531 
700,747,t,Business,"2-8, Jalan Industri PBP 4, 
Taman Industri Pusat Bandar,
Puchong, 
47100 Puchong,
Selangor Darul Ehsan. ",00000,Other,Other,Australia,"",""
701,824,t,Business,"7.01, Level 7, Ilham Tower, 
8, Jalan Binjai, 
50450 Kuala Lumpur.",00000,Other,Other,Australia,"",""
702,814,t,Business,"B-29-06, Block B, Jaya One,
No. 72A, Jalan Universiti,
46200 Petaling Jaya, 
Selangor Darul Ehsan. ",00000,Other,Other,Australia,"",""
