billingitem_id|company_id|billingitem_generated|billingitem_entrydate|billingitem_caseid|billingitem_casefeecode|billingitem_casefeedesc|billingitem_billingdesc|billingitem_billingdetails|billingitem_feetype|billingitem_feecategory|billingitem_amount|billingitem_calculatedtax|billingitem_total|billingitem_tax|perfomabill_id|billingitem_balance|debitnote_id
1916|727|f|2018-03-09|741|CCM kp|CCM Compounds: RM2,940.00|Handling, Delivery & Telecommunications|""|Disbursement|SR|25.00|1.50|26.50|6.00|624|26.50|-3
93|623|f|2018-01-04|52|S105|Transfer of shares|Handling Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|27|15.90|-3
234|699|f|2018-01-09|102|AR/AGM|AR@2018-01-27|Annual Return@2018-01-27|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|83|212.00|-3
188|261|t|2018-01-08|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-01-06 until 2019-01-05|Fee|SR|840.00|50.40|890.40|6.00|66|890.40|-3
90|7|f|2018-01-04|50|AC|Financial Statement @ 2017-07-31|SSM- FS @ 2017-07-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|26|0.00|-3
166|590|f|2018-01-08|77|AR/AGM|AR@2018-01-30|Annual Return @ 2018-01-30|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|57|212.00|-3
266|515|f|2018-01-10|115|AC|FS@2016-12-31|Financial Statement@2016-12-31|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|92|148.40|-3
179|515|f|2018-01-08|83|BkOp|""|Corporate Internet Banking Facility with Affin Bank Berhad|""|Secretarial Work|SR|80.00|4.80|84.80|6.00|59|84.80|-3
183|25|t|2018-01-08|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-01-05 until 2019-01-04|Fee|SR|840.00|50.40|890.40|6.00|62|890.40|-3
273|515|f|2018-01-10|118|PurVeh|Disposal of MV (WVB 1200)|Handling Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|94|15.90|-3
1012|357|f|2018-02-07|450|AR/AGM|Annual Return @ 2017-09-02|Annual Return @ 2017-09-02|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|373|0.00|-3
605|274|f|2018-01-22|278|IntBanking|DCR - Maybank2u|DCR - Maybank2u.com|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|229|53.00|-3
174|468|f|2018-01-08|64|AR/AGM|Annual Return @ 2018-01-16|SSM - IV04854@2017-01-17: Underbilled M&A Image|""|Reimbursement|SR|18.02|1.08|19.10|6.00|35|0.00|-3
81|376|f|2018-01-04|46|AR/AGM|Annual Return @ 2018-01-25|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|24|0.00|-3
83|376|f|2018-01-04|46|AR/AGM|Annual Return @ 2018-01-25|SSM- AR @ 2018-01-25|""|Reimbursement|OR|150.00|0.00|150.00|6.00|24|0.00|-3
160|258|t|2018-01-06|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-01-03 until 2019-01-02|Fee|SR|840.00|50.40|890.40|6.00|54|0.00|-3
146|701|f|2018-01-05|73|AC|FS@2017-09-30|Handling. Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|44|0.00|-3
323|391|f|2018-01-12|141|AR/AGM|Annual Return@2018-01-28|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|111|0.00|-3
1028|586|f|2018-02-07|454|AR/AGM|AR@2018-03-05|Annual Return@2018-03-05|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|375|0.00|-3
2219|807|f|2018-03-15|837|Chg Sec|""|Change Secretary and Registered Office|""|Secretarial Work|SR|300.00|18.00|318.00|6.00|722|0.00|-3
265|720|f|2018-01-10|113|S105|S105|LHDN - S105@2018-01-08|""|Reimbursement|OR|12.00|0.00|12.00|6.00|91|0.00|-3
4210|605|f|2018-05-11|1469|AC|FS@2017-11-30|SSM - FS@2017-11-30|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1343|50.00|-3
1015|357|f|2018-02-07|451|DeReg|""|De-registration|- DCR, MWR, Checklist (Appendix 2), Cover Letter, Section 550, Waiver Letter|Secretarial Work|SR|850.00|51.00|901.00|6.00|373|0.00|-3
457|68|f|2018-01-16|194|DCR|Application for extension of time FS @ 2017-01-31|SSM S259(2) @2018-01-16|""|Reimbursement|OR|200|0.00|200.00|6.00|-1|200.00|-3
4240|193|f|2018-05-11|1479|AC|Financial Statement @ 2017-12-31|SSM - FS @ 2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1349|50.00|-3
249|671|f|2018-01-10|108|IntBanking|""|Internet Banking with MBB|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|87|0.00|-3
289|515|f|2018-01-11|125|DCR|Insurance claim for vehicle no: T/BE1115|Handling, Delivery & Telecommunication|""|Secretarial Work|SR|15.00|0.90|15.90|6.00|99|15.90|-3
295|25|f|2018-01-11|130|S58|Change Residential Address  to D-10-8 & Sunway Damansara. |Change Residential Address to D-10-8 & Sunway Damansara |""|Secretarial Work|SR|80.00|4.80|84.80|6.00|108|84.80|-3
297|25|f|2018-01-11|130|S58|Change Residential Address  to D-10-8 & Sunway Damansara. |Handling, Delivery & Telecommunication |""|Disbursement|SR|33.00|1.98|34.98|6.00|108|34.98|-3
305|597|f|2018-01-12|132|S58|Updating passport number for Mr. Wong Wai|Updating passport number for Mr. Wong Wai|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|104|0.00|-3
314|313|f|2018-01-12|134|PurVeh|Purchase MV (HP)- Volkswagen Tiguan (Follow Sample Given)|Printing & Stationery|""|Disbursement|SR|20.06|1.20|21.26|6.00|106|21.26|-3
85|573|f|2018-01-04|49|AC|FS@2016-09-30|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|25|28.62|-3
111|573|f|2018-01-05|63|ChAud|Change of Auditor|Change of Auditor @ 2017-12-21|-from Messrs. Tay Wong to Messrs. Norazizi Rashid & Associates |Secretarial Work|SR|350.00|21.00|371.00|6.00|34|371.00|-3
536|375|f|2018-01-18|252|AC|Financial Statements @ 2017-08-31|SSM - FS@2017-08-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|201|50.00|-3
26|690|f|2018-01-02|25|AC|FS@2017-05-31|Financial Statement|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|8|0.00|-3
79|483|f|2018-01-04|43|BkFac|"Maybank Islamic Berhad - Banking Fac
- DCR, MWR"|Printing & Stationery|""|Disbursement|SR|29.77|1.79|31.56|6.00|23|0.00|-3
296|25|f|2018-01-11|130|S58|Change Residential Address  to D-10-8 & Sunway Damansara. |Printing & Stationery |""|Disbursement|SR|15.00|0.90|15.90|6.00|108|15.90|-3
103|204|f|2018-01-05|59|BkChsig|PBeBank.com - Change Corporate User|Handling, Delivery & Telecommunication|""|Disbursement|SR|30.00|1.80|31.80|6.00|30|31.80|-3
91|623|f|2018-01-04|52|S105|Transfer of shares|Transfer of share (From Farah to Fadzil)|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|27|212.00|-3
94|623|f|2018-01-04|51|S58|""|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|27|15.90|-3
191|629|t|2018-01-08|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-01-08 until 2019-01-07|Fee|SR|840.00|50.40|890.40|6.00|78|0.00|-3
274|515|f|2018-01-10|118|PurVeh|Disposal of MV (WVB 1200)|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|94|15.90|-3
1901|219|f|2018-03-08|735|S58|Resignation of Director (Ms. Seetal)|Resignation of Director (Ms. Seetal)|"- DCR, Resignation letter, Section 58
- MYCOID submission"|Secretarial Work|SR|90.00|5.40|95.40|6.00|621|0.00|-3
926|561|f|2018-02-06|412|AR/AGM|AR@2018-02-02|SSM: AR@2018-02-02|""|Reimbursement|OR|150.00|0.00|150.00|6.00|334|0.00|-3
283|662|f|2018-01-11|124|BkFac|""|Acceptance of Guarantee Facilty from RTM (RM299,000.00)|""|Secretarial Work|SR|80.00|4.80|84.80|6.00|97|0.00|-3
1917|727|f|2018-03-09|741|CCM kp|CCM Compounds: RM2,940.00|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|624|15.90|-3
112|573|f|2018-01-05|63|ChAud|Change of Auditor|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|34|28.62|-3
161|645|t|2018-01-06|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-01-05 until 2019-01-04|Fee|SR|840.00|50.40|890.40|6.00|55|890.40|-3
329|693|f|2018-01-12|143|S36|"Change of Articles 1, 5 & 6
Insertion: 8"|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|113|0.00|-3
167|590|f|2018-01-08|77|AR/AGM|AR@2018-01-30|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|57|28.62|-3
127|404|f|2018-01-05|68|S58|Chg of Director Passport - Peter David Elliott-Hughes (518060019)|Handling, Delivery & Telecommunications|""|Disbursement|SR|25.00|1.50|26.50|6.00|38|0.00|-3
180|515|f|2018-01-08|83|BkOp|Corporate Internet Banking Facility with Affin Bank Berhad|Handling Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|59|15.90|-3
235|699|f|2018-01-09|102|AR/AGM|AR@2018-01-27|Handling, Delivery & Telecommunications |""|Fee|SR|27.00|1.62|28.62|6.00|83|28.62|-3
236|699|f|2018-01-09|102|AR/AGM|AR@2018-01-27|Printing & Stationery |""|Secretarial Work|SR|23.00|1.38|24.38|6.00|83|24.38|-3
584|290|f|2018-01-22|269|OpBk|Opbk - Bank Mendes Gans N.V.|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|217|0.00|-3
315|313|f|2018-01-12|136|ConfirmL|Confirmation Lttr - Directors/Shareholders|Confirmation Letter on Directors and Shareholders|"
"|Secretarial Work|SR|80.00|4.80|84.80|6.00|106|84.80|-3
267|515|f|2018-01-10|115|AC|FS@2016-12-31|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|92|28.62|-3
86|573|f|2018-01-04|49|AC|FS@2016-09-30|Printing & Stationery|""|Disbursement|SR|21.68|1.30|22.98|6.00|25|22.98|-3
442|345|f|2018-01-16|203|PurVeh|Purchase of MV - Nissan Navara |DCR - Purchase of MV - Nissan Navara |""|Secretarial Work|SR|80.00|4.80|84.80|6.00|165|0.00|-3
98|123|f|2018-01-05|57|AR/AGM|Annual Return @ 2018-01-05|Annual Return @ 2018-01-05|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|29|0.00|-3
99|123|f|2018-01-05|57|AR/AGM|Annual Return @ 2018-01-05|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|29|0.00|-3
120|291|f|2018-01-05|65|S58|Chg of Passport : Soh Wen Hao, Jermaine (E6562220A)|SSM - Kp S58 - Change of Director Passport No.|""|Reimbursement|OR|200.00|0.00|200.00|6.00|43|0.00|-3
1905|219|f|2018-03-08|737|AC|Financial Statements @ 2017-12-31|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|621|0.00|-3
3148|260|f|2018-04-07|1138|CTC|Certified True Copies@2018-04-09|Handling, Delivery & Telecommunication|""|Disbursement|SR|25.00|1.50|26.50|6.00|1010|26.50|-3
193|688|f|2018-01-08|89|AR/AGM|AR@2018-01-21|Annual Return@2018-01-21|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|67|0.00|-3
2298|138|f|2018-03-20|871|S58|"Appoint: Seow LL
Resign: Khoo BT"|Handling, Delivery & Telecommunication|""|Disbursement|SR|42|2.52|44.52|6.00|743|0.00|-3
194|688|f|2018-01-08|89|AR/AGM|AR@2018-01-21|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|67|0.00|-3
1013|357|f|2018-02-07|450|AR/AGM|Annual Return @ 2017-09-02|SSM - AR@2017-09-02|""|Reimbursement|OR|150.00|0.00|150.00|6.00|373|0.00|-3
3245|531|f|2018-04-10|1165|AR/AGM|Annual Return @ 2018-04-07|SSM: AR@2018-04-07|""|Reimbursement|OR|150.00|0.00|150.00|6.00|1039|0.00|-3
2296|138|f|2018-03-20|871|S58|"Appoint: Seow LL
Resign: Khoo BT"|Sec 58-Change of Directors|"Appoint: Seow LL
Resign: Khoo BT"|Secretarial Work|SR|130.00|7.80|137.80|6.00|743|0.00|-3
139|760|f|2018-01-05|71|S236|Appointment of Secretary|Printing & Stationery |*Including common seal  |Disbursement|SR|75.00|4.50|79.50|6.00|42|79.50|-3
334|479|f|2018-01-12|149|CIBk|Closing Bk Acc - Standard Chartered Bank Msia (MYR)|DCR - Closing Bank Account (Standard Chartered Bank)|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|117|53.00|-3
455|68|f|2018-01-16|194|DCR|Application for extension of time FS @ 2017-01-31|Printing & Stationery|""|Disbursement|SR|20.00|1.20|21.20|6.00|171|21.20|-3
306|597|f|2018-01-12|132|S58|Updating passport number for Mr. Wong Wai|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|104|0.00|-3
76|483|f|2018-01-04|45|CTC|CTC F24, F44, F49, M&A (x2)|CTC F24, F44, F49, M&A (x2)|""|Secretarial Work|SR|44|2.64|46.64|6.00|23|0.00|-3
184|360|t|2018-01-08|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-01-05 until 2019-01-04|Fee|SR|840.00|50.40|890.40|6.00|63|0.00|-3
3940|398|f|2018-05-04|1366|Misc|Purchase Company Charges Forms|Sec Work - Arrangement on purchasing Company Charges|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|1260|53.00|-3
377|516|f|2018-01-15|160|CTC|""|CTC F9 & F49|""|Secretarial Work|SR|15.00|0.90|15.90|6.00|136|15.90|-3
382|520|f|2018-01-15|165|CTC|""|CTC F9 & F49|""|Secretarial Work|SR|15.00|0.90|15.90|6.00|141|15.90|-3
206|203|f|2018-01-09|91|RO|Change Registered Office to E-7-1, Megan Avenue 1, |Change Registered Office to E-7-1, Megan Avenue 1 |""|Secretarial Work|SR|50.00|3.00|53.00|6.00|118|53.00|-3
207|203|f|2018-01-09|91|RO|Change Registered Office to E-7-1, Megan Avenue 1, |Handling, Delivery & Telecomunications |""|Disbursement|SR|15.00|0.90|15.90|6.00|118|15.90|-3
208|203|f|2018-01-09|91|RO|Change Registered Office to E-7-1, Megan Avenue 1, |Printing & Stationery |""|Disbursement|SR|16.80|1.01|17.81|6.00|118|17.81|-3
384|542|f|2018-01-15|167|CTC|""|CTC F9 & F49|""|Secretarial Work|SR|15.00|0.90|15.90|6.00|143|15.90|-3
480|728|f|2018-01-17|219|OpBk|Access to Maybank2u internet banking services|CTC S58, S14 & S17|""|Secretarial Work|SR|18.00|1.08|19.08|6.00|-1|19.08|-3
385|602|f|2018-01-15|168|CTC|""|CTC F9 & F49|""|Secretarial Work|SR|15.00|0.90|15.90|6.00|144|15.90|-3
386|636|f|2018-01-15|169|CTC|""|CTC F9 & F49|""|Secretarial Work|SR|15.00|0.90|15.90|6.00|145|15.90|-3
506|515|f|2018-01-17|228|CPO|Purchase of CPO|CPO - UK PREMIER SDN. BHD. |""|Reimbursement|SR|15.00|0.90|15.90|6.00|194|15.90|-3
387|521|f|2018-01-15|170|CTC|""|CTC F9 & F49|""|Secretarial Work|SR|15.00|0.90|15.90|6.00|146|15.90|-3
1014|357|f|2018-02-07|450|AR/AGM|Annual Return @ 2017-09-02|SSM - KP AR@2017-09-02|- Valid until 2018-04-02|Reimbursement|OR|100.00|0.00|100.00|6.00|373|0.00|-3
389|687|f|2018-01-15|172|CTC|""|CTC F9 & F49|""|Secretarial Work|SR|15.00|0.90|15.90|6.00|148|15.90|-3
392|691|f|2018-01-15|175|CTC|""|CTC F9 & F49|""|Secretarial Work|SR|15.00|0.90|15.90|6.00|151|15.90|-3
216|84|f|2018-01-09|94|S58|Change of passport - Thomas John Jeffers|Change of passport - Thomas John Jeffers|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|73|0.00|-3
27|690|f|2018-01-02|25|AC|FS@2017-05-31|Handling, Delivery & Telecommunications|""|Secretarial Work|SR|27.00|1.62|28.62|6.00|8|0.00|-3
28|690|f|2018-01-02|25|AC|FS@2017-05-31|Printing & Stationery |""|Secretarial Work|SR|21.68|1.30|22.98|6.00|8|0.00|-3
29|690|f|2018-01-02|25|AC|FS@2017-05-31|SSM: FS@2017-05-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|8|0.00|-3
190|468|f|2018-01-08|86|S58|Resignation Dir: Ms. Chen|Resignation of Director - Chen Ai Nee|- DCR, resignation Letter, Section 58|Secretarial Work|SR|90.00|5.40|95.40|6.00|68|0.00|-3
198|468|f|2018-01-08|85|S36|Amend AA Article 1, 3(a) and 3(d), Insert Article 5|Handling, Delivery & Telecommunications|""|Disbursement|SR|50.00|3.00|53.00|6.00|68|0.00|-3
199|468|f|2018-01-08|85|S36|Amend AA Article 1, 3(a) and 3(d), Insert Article 5|Printing & Stationery|""|Disbursement|SR|35.00|2.10|37.10|6.00|68|0.00|-3
200|468|f|2018-01-08|85|S36|Amend AA Article 1, 3(a) and 3(d), Insert Article 5|SSM - Section 36|""|Reimbursement|OR|30.00|0.00|30.00|6.00|68|0.00|-3
201|468|f|2018-01-08|88|S105|ShTr from Ms. Chen to Mr. Tan Mark: 49,000 units|LHDN - S105 (Estimate)|""|Reimbursement|OR|147.00|0.00|147.00|6.00|68|0.00|-3
197|468|f|2018-01-08|87|ShCert|"Lost ShCert No.: 001,002,003,004
Replace ShCert No.: 005,006"|Transfer of Shares & Update ROM|- DCR, Section 105|Secretarial Work|SR|230.00|13.80|243.80|6.00|68|0.00|-3
443|345|f|2018-01-16|204|ConfirmL|Confirmation Letter to PBB|Confirmation Letter to Public Bank Berhad|""|Secretarial Work|SR|80.00|4.80|84.80|6.00|165|0.00|-3
444|345|f|2018-01-16|205|CTC|CTC F24, F44, F49, M&A (1 set)|CTC F24, F44, F49, M&A (1 set)|""|Secretarial Work|SR|22.00|1.32|23.32|6.00|165|0.00|-3
497|106|f|2018-01-17|225|SecFee|- Form 2018-01-13 until 2019-01-12|Secretarial Fee + Registered Office|- Form 2018-01-13 until 2019-01-12|Fee|SR|840.00|50.40|890.40|6.00|191|0.00|-3
324|391|f|2018-01-12|141|AR/AGM|Annual Return@2018-01-28|SSM-AR@2018-01-28|""|Reimbursement|OR|150.00|0.00|150.00|6.00|111|0.00|-3
196|688|f|2018-01-08|89|AR/AGM|AR@2018-01-21|SSM:AR@2018-01-21|""|Reimbursement|OR|150.00|0.00|150.00|6.00|67|0.00|-3
2226|808|f|2018-03-15|838|T.O.|""|Handling, Telecommunication & Delivery|- Client x2, CCM x1, Ex-Sec x1|Disbursement|SR|48.00|2.88|50.88|6.00|723|0.00|-3
484|110|t|2018-01-17|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-01-16 until 2019-01-15|Fee|SR|840.00|50.40|890.40|6.00|184|477.97|-3
1337|108|f|2018-02-19|554|CTC|CTC of Form 24 dated 18 Oct 2012|Handling, Delivery & Telecommunications|""|Disbursement|SR|24.00|1.44|25.44|6.00|462|0.00|-3
3942|398|f|2018-05-04|1366|Misc|Purchase Company Charges Forms|SSM MYDATA - Company Charges Forms|""|Reimbursement|SR|45.00|2.70|47.70|6.00|1260|47.70|-3
209|617|f|2018-01-09|92|ChAud|Change of Auditor & Appointment of Tax Agent|Change of Auditor & Appointment of Tax Agent|""|Secretarial Work|SR|300.00|18.00|318.00|6.00|71|0.00|-3
210|617|f|2018-01-09|92|ChAud|Change of Auditor & Appointment of Tax Agent|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|71|0.00|-3
517|126|f|2018-01-18|233|CTC|DCR & MWR purchase of property with Tropikal Task SB dd 19 Dec 2017, F49, F24, F44, M&A & Directors' IC requested by Vendors, Solicitor, TAN, CHUA & LAWRENCE|Handling, Delivery & Telecommunication|""|Disbursement|SR|24.00|1.44|25.44|6.00|196|0.00|-3
30|690|f|2018-01-02|25|AC|FS@2017-05-31|KP FS@2017-05-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|8|0.00|-3
217|84|f|2018-01-09|94|S58|Change of passport - Thomas John Jeffers|Printing & stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|73|0.00|-3
218|84|f|2018-01-09|94|S58|Change of passport - Thomas John Jeffers|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|73|0.00|-3
479|728|f|2018-01-17|219|OpBk|Access to Maybank2u internet banking services|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|178|15.90|-3
298|82|f|2018-01-11|127|S58 |Change Residential Address to D-10-8 & Sunway Damansara. |Change Residential Address to D-10-8 & Sunway Damansara|""|Secretarial Work|SR|80.00|4.80|84.80|6.00|107|84.80|-3
237|699|f|2018-01-09|102|AR/AGM|AR@2018-01-27|SSM: AR@2018-01-27|""|Reimbursement|OR|150.00|0.00|150.00|6.00|83|150.00|-3
519|157|f|2018-01-18|240|AR/AGM|Annual Return@2018-02-18|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|197|0.00|-3
3941|398|f|2018-05-04|1366|Misc|Purchase Company Charges Forms|SSM MYDATA - Document and Form View|""|Reimbursement|SR|15.00|0.90|15.90|6.00|1260|15.90|-3
251|373|f|2018-01-10|109|AC|Financial Statement @ 2017-06-30|Financial Statement @ 2017-06-30|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|88|148.40|-3
253|373|f|2018-01-10|109|AC|Financial Statement @ 2017-06-30|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|88|28.62|-3
254|373|f|2018-01-10|109|AC|Financial Statement @ 2017-06-30|Printing & Stationery|""|Disbursement|SR|21.68|1.30|22.98|6.00|88|22.98|-3
255|373|f|2018-01-10|109|AC|Financial Statement @ 2017-06-30|SSM-FS@2017-06-30|""|Reimbursement|OR|50.00|0.00|50.00|6.00|88|50.00|-3
316|453|f|2018-01-12|137|AC|Financial Statement@2017-06-30|Financial Statement@2017-06-30|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|110|0.00|-3
317|453|f|2018-01-12|137|AC|Financial Statement@2017-06-30|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|110|0.00|-3
478|728|f|2018-01-17|219|OpBk|Access to Maybank2u internet banking services|Printing & Stationery|""|Disbursement|SR|21.30|1.28|22.58|6.00|178|22.58|-3
268|515|f|2018-01-10|115|AC|FS@2016-12-31|Printing & Stationery |""|Disbursement|SR|21.68|1.30|22.98|6.00|92|22.98|-3
335|479|f|2018-01-12|149|CIBk|Closing Bk Acc - Standard Chartered Bank Msia (MYR)|Handling, Delivery & Telecommunications|"
"|Disbursement|SR|35.00|2.10|37.10|6.00|117|37.10|-3
275|771|f|2018-01-10|120|S15|"New Incorporation: TFMY SERVICES SDN. BHD.
Resubmit S27: 2018-01-10"|Additional Name Submission (Reservation)|""|Secretarial Work|SR|100.00|6.00|106.00|6.00|95|106.00|-3
50|755|f|2018-01-03|33|S15|New Incorporation: BEAU DE WAAL SDN. BHD.|SSM - Sec 14 Application Fee for Company Limited by Shares|"

"|Reimbursement|OR|1000.00|0.00|1000.00|6.00|18|0.00|-3
292|192|f|2018-01-11|126|S58|"Change of Residential Address to D-10-8
"|Change of Residential Address to D-10-8 |""|Secretarial Work|SR|80.00|4.80|84.80|6.00|105|84.80|-3
507|515|f|2018-01-17|228|CPO|Purchase of CPO|CPO - UK MARKETING SDN. BHD.|""|Reimbursement|SR|15.00|0.90|15.90|6.00|194|15.90|-3
311|313|f|2018-01-12|134|PurVeh|Purchase MV (HP)- Volkswagen Tiguan (Follow Sample Given)|DCR - Purchase Motor Vehicle (Volkswagen Tiguan)|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|106|53.00|-3
344|343|f|2018-01-12|151|S36|Change of AA - AGM & sole director|Printing & Stationery|""|Disbursement|SR|20.00|1.20|21.20|6.00|120|0.00|-3
473|245|f|2018-01-17|220|Invst|Investment in Myra Gardens SB|Handling, Delivery & Telecommunications|""|Disbursement|SR|25.00|1.50|26.50|6.00|176|0.00|-3
307|597|f|2018-01-12|132|S58|Updating passport number for Mr. Wong Wai|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|104|0.00|-3
320|453|f|2018-01-12|137|AC|Financial Statement@2017-06-30|SSM-FS@2017-06-30|""|Reimbursement|OR|50.00|0.00|50.00|6.00|110|0.00|-3
459|346|f|2018-01-17|213|CTC|F24, F49, S58, F9, F44, M&A (1set)|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|172|0.00|-3
498|322|f|2018-01-17|226|SecFee|- From 2018-01-11 until 2019-01-10|Secretarial Fee + Registered Office|- From 2018-01-11 until 2019-01-10|Fee|SR|840.00|50.40|890.40|6.00|192|890.40|-3
521|157|f|2018-01-18|240|AR/AGM|Annual Return@2018-02-18|SSM-AR@2018-02-18|""|Reimbursement|OR|150.00|0.00|150.00|6.00|197|0.00|-3
340|343|f|2018-01-12|151|S36|Change of AA - AGM & sole director|Change of AA - AGM & sole director|- DCR, MWR, Section 36, Amended Articles|Secretarial Work|SR|300.00|18.00|318.00|6.00|120|0.00|-3
220|702|f|2018-01-09|96|CTC|CTC|CTC F9, M&A, F24, F49 & S58|*2 Copies|Secretarial Work|SR|64.00|3.84|67.84|6.00|74|0.00|-3
222|702|f|2018-01-09|97|PurVeh|"Purchase of MV (Ford Ranger 2.2)
Disposal of MV (Ford Ranger, BKU 8767)"|Purchase and Disposal of MV|"Purchase of MV (Ford Ranger 2.2)
Disposal of MV (Ford Ranger, BKU 8767)"|Secretarial Work|SR|100.00|6.00|106.00|6.00|75|0.00|-3
223|702|f|2018-01-09|97|PurVeh|"Purchase of MV (Ford Ranger 2.2)
Disposal of MV (Ford Ranger, BKU 8767)"|Handling Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|75|0.00|-3
518|157|f|2018-01-18|240|AR/AGM|Annual Return@2018-02-18|Annual Return@2018-02-18|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|197|0.00|-3
225|702|f|2018-01-09|97|PurVeh|"Purchase of MV (Ford Ranger 2.2)
Disposal of MV (Ford Ranger, BKU 8767)"|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|75|0.00|-3
