company_id|company_no|company_name|company_intype|company_constitution|company_incorporation|company_objectives|company_industrya|company_industryb|company_website|company_staffid|company_comment|company_remark|company_country|company_gst|company_activate|company_financialyearend
749|1177520-X|POWERTREK SDN. BHD.|Own|Private Limited|2016-02-29|""|""|""|""|4|""|""|Malaysia|""|f|2017-12-31
139|398350-W|NEWFIELDS PROPERTY MANAGEMENT SDN. BHD.|Own|Private Limited|1996-08-16|""|""|""|""|4|"Newfields Group
"|""|Malaysia|""|t|2017-12-31
751|1247925-K|VERVX MALAYSIA SDN. BHD.|Own|Private Limited|2017-09-21|""|""|""|""|2|""|""|Malaysia|""|t|2019-03-21
752|11914|HAUS MAKINA SANAYI TICARET A.S.|Own|Private Limited|2017-04-03|Regional Office (Expire 2 April 2019)|""|""|""|1|"Principal - Olgun Ugurdogan
Dependent - Camila Edenise Ugurdogan
"|""|Malaysia|""|t|2019-04-02
165|1179648-P|SAUJANA SETARA SDN. BHD.|Takeover|Private Limited|2016-03-16|""|""|""|""|4|Newfields Group|""|Malaysia|""|t|2017-12-31
157|1132230-V|PRISTINE PRIMAVERA SDN. BHD.|Takeover|Private Limited|2015-02-18|""|""|""|""|4|"Newfields Group
"|""|Malaysia|""|t|2017-12-31
183|1133074-P|TENAGA MAYANG SDN. BHD.|Takeover|Private Limited|2015-02-27|""|""|""|""|4|"Newfields Group
"|""|Malaysia|""|t|2017-12-31
753|1241485-M|KEJORA POSITIF SDN. BHD.|Takeover|Private Limited|2017-08-03|""|""|""|""|4|""|""|Malaysia|""|t|2017-12-31
756|""|BEAU DE WAAL SDN. BHD.|Own|Private Limited|2018-01-03|""|""|""|""|2|""|""|Malaysia|""|f|2018-12-31
759|2017B068194|BEAU DE WAAL SDN. BHD.|Own|Private Limited|2018-01-03|""|""|""|""|2|""|""|Malaysia|""|f|2018-12-31
758|2017B068194|BEAU DE WAAL SDN. BHD.|Own|Private Limited|2018-01-03|""|""|""|""|2|""|""|Malaysia|""|f|2018-12-31
757|2017B068194|BEAU DE WAAL SDN. BHD.|Own|Private Limited|2018-01-03|""|""|""|""|2|""|""|Malaysia|""|f|2018-12-31
543|681714-M|DAYA MAXFLO SDN. BHD.|Takeover|Private Limited|2005-02-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
305|1199368-T|GRAINLAND SDN. BHD.|Own|Private Limited|2016-08-23|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
762|1001569-U|""|Takeover|Private Limited|2012-05-14|""|""|""|""|4|""|""|Malaysia|""|f|2017-06-30
763|1001569-U|ARMOURY VENTURES SDN. BHD.|Takeover|Private Limited|2012-05-14|""|""|""|""|4|""|""|Malaysia|""|t|2017-06-30
764|1246093-W|ALPHONIC TECHNOLOGY SDN. BHD.|Own|Private Limited|2017-09-08|""|""|""|""|6|""|""|Malaysia|""|t|2019-03-31
765|1257792-U|LAN BO WAN HOT POT MEE TARIK RESTAURANT SDN. BHD.|Takeover|Private Limited|2017-11-28|""|""|""|""|2|""|""|Malaysia|""|t|2018-11-30
766|1246492-M|AUDREY CONCEPTS SDN. BHD.|Takeover|Private Limited|2017-09-12|""|""|""|""|6|""|""|Malaysia|""|t|2019-03-12
768|1249123-X|LZ BUILDING TECHNOLOGY (M) SDN. BHD.|Own|Private Limited|2017-10-02|""|""|""|""|6|""|""|Malaysia|""|t|2019-03-31
769|1248676-P|VIVA ARTWORKS (M) SDN. BHD.|Own|Private Limited|2017-09-27|""|""|""|""|6|""|""|Malaysia|""|t|2019-03-27
770|1263238-D|STUDIO VOLO SDN. BHD. |Own|Private Limited|2018-01-09|""|""|""|""|2|""|""|Malaysia|""|t|2018-12-31
772|1255553-X|SN2F DEVELOPMENT SDN. BHD. |Own|Private Limited|2017-11-14|""|""|""|""|2|""|""|Malaysia|""|t|2018-10-31
773|1257191-W|ORIENTAL AGILITY SDN. BHD. |Own|Private Limited|2017-11-24|""|""|""|""|2|""|""|Malaysia|""|t|2018-10-31
774|1156058-D|WONDER WORKS CONSTRUCTION SDN. BHD.|Own|Private Limited|2015-08-19|""|""|""|""|2|""|""|Malaysia|""|t|2017-08-31
767|1253531-W|CREOVASION SDN. BHD.|Own|Private Limited|2017-10-30|""|""|""|""|6|""|""|Malaysia|""|t|2018-09-30
737|1253944-M|MARC ASIA GLOBAL SDN. BHD.|Own|Private Limited|2017-11-02|"
"|""|""|""|6|""|""|Malaysia|""|t|2018-10-31
760|1258994-A|SA FOOD PARADISE CONCEPTS SDN. BHD.|Takeover|Private Limited|2017-12-06|""|""|""|""|6|""|""|Malaysia|""|t|2018-11-30
742|607176-H|SALUR KUASA SDN. BHD.|Takeover|Private Limited|2003-02-24|"
"|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
771|1265010-A|TFMY SERVICES SDN. BHD.|Own|Private Limited|2018-01-19|""|""|""|""|2|""|""|Malaysia|""|t|2019-01-31
755|1264182-P|BEAU DE WAAL SDN. BHD.|Own|Private Limited|2018-01-16|""|""|""|""|2|""|""|Malaysia|""|t|2018-12-31
741|965596-D|HIGH VALLEY ESTATES & PLANTATIONS SDN. BHD.|Takeover|Private Limited|2011-10-25|Engaged in rental income|""|""|""|4|""|""|Malaysia|""|t|2012-12-31
747|758516-P|OASIS PEARL SDN. BHD.|Takeover|Private Limited|2007-01-09|""|""|""|""|4|""|""|Malaysia|""|t|2017-12-31
761|1229779-U|WRAPPS SDN. BHD.|Takeover|Private Limited|2017-05-05|""|""|""|""|2|""|""|Malaysia|""|t|2018-06-30
775|2018B002922|""|Takeover|Private Limited|2020-02-02|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
353|938993-U|MBA CREW SDN. BHD.|Own|Private Limited|2011-04-04|""|""|""|""|2|"
"|""|Malaysia|""|t|2017-12-31
778|995679-D|DB RAIL ENGINEERING & CONSULTING GMBH|Own|Private Limited|2017-09-29|*FOREIGN COMPANY*|""|""|""|2|""|""|Malaysia|""|t|2018-12-31
475|1202534-U|WHETRONMY ELECTRONICS SDN. BHD.|Own|Private Limited|2016-09-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
779|1134505-T|MUTIARA DEVELOPMENT SDN. BHD. |Own|Public Limited|2015-03-10|To carry on the business in construction and development. The Company has not commenced business operation since the date of incorporation.|Private Limited |""|""|4|""|""|Malaysia|""|t|2016-06-30
477|1213526-H|WL WISE TRAVEL CONSULTING SDN. BHD.|Own|Private Limited|2016-12-27|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
265|767279-M|COYUEN SDN. BHD.|Own|Private Limited|2007-03-28|""|""|""|""|2|""|""|Malaysia|""|t|2018-06-30
781|1098760-V|JANACAP SDN. BHD.|Takeover|Private Limited|2014-06-23|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
782|1241433-V|SALURAN SALAM SDN. BHD.|Takeover|Private Limited|2017-08-03|""|""|""|""|4|""|""|Malaysia|""|t|2018-07-31
783|1257941-V|ZESSPRO SOLUTION SDN. BHD. |Own|Private Limited|2017-11-29|""|""|""|""|2|""|""|Malaysia|""|t|2018-11-30
329|1146842-D|INTERMOBILI MALAYSIA SDN. BHD.|Own|Private Limited|2015-06-02|""|""|""|""|2|""|""|Malaysia|""|t|2017-07-31
784|1159436-T|GOOD DISCOVERY SDN. BHD.|Takeover|Private Limited|2015-09-18|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
810|732042-V|E-POWER SERVICES SDN. BHD.|Takeover|Private Limited|2006-05-02|""|""|""|""|4|""|""|Malaysia|000277250048|t|2018-03-31
32|976066-P|C&G PADU SDN.BHD.|Takeover|Private Limited|2012-01-20|""|""|""|""|4|5th flr be appointed as liquidor on 8 Dec 2017.|""|Malaysia|""|t|2018-03-31
788|1270475-K|MEECON LOGISTIC SDN. BHD.|Own|Private Limited|2018-03-02|""|""|""|""|4|""|""|Malaysia|""|t|2019-03-31
76|912533-H|FUSION PAYMENTS MALAYSIA SDN. BHD.|Takeover|Private Limited|2010-08-20|Engaged in the provision of open telecom information systems, consultancy and training.|""|""|""|4|""|""|Malaysia|""|t|2017-06-30
804|1276239-X|SSO GROUP HOLDINGS BHD.|Own|Public Limited|2018-04-12|""|""|""|""|2|""|""|Malaysia|""|t|2019-03-31
811|2013B047740|ALMAGA SDN. BHD.|Own|Private Limited|2018-03-03|""|""|""|""|2|""|""|Malaysia|""|t|2018-12-31
735|1257518-V|NFE GLOBAL SERVICES SDN. BHD.|Own|Private Limited|2017-11-27|""|""|""|""|6|""|""|Malaysia|""|t|2018-10-31
799|2017B068031|MINOSO INNOVATION SDN. BHD. |Own|Private Limited|2017-01-01|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
800|1249091-W|SPARTAN SHIPCARE SDN. BHD.|Takeover|Private Limited|2017-09-29|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
789|672319-T|AMPREX INTERNATIONAL SDN. BHD.|Own|Private Limited|2004-11-12|""|""|""|""|4|""|""|Malaysia|""|t|2017-03-31
734|1253912-P|AC COSMETICS LAB SDN. BHD.|Own|Private Limited|2017-11-02|""|""|""|""|6|""|""|Malaysia|""|t|2018-10-31
754|1246129-V|MISSION & COVENTURES SDN. BHD.|Own|Private Limited|2017-09-08|""|""|""|""|6|""|""|Malaysia|""|t|2018-08-31
790|2018B009559 |CASHLOTUS MUTIARA SDN. BHD. |Own|Private Limited|2018-02-15|""|""|""|""|2|""|""|Malaysia|""|t|2019-01-31
791|1260692-U|TRANZ-I RESOURCES SDN. BHD.|Own|Private Limited|2017-12-20|""|""|""|""|2|""|""|Malaysia|""|t|2018-11-30
797|1272702-D|CHUCHINA KITCHEN SDN. BHD.|Own|Private Limited|2018-03-19|""|""|""|""|6|""|""|Malaysia|""|t|2019-03-31
399|975130-P|PROBASE HOLDING SDN. BHD.|Own|Private Limited|2012-01-13|""|""|""|""|2|""|""|Malaysia|""|t|2018-08-31
793|2018B010596|MSN LABS SDN. BHD.|Own|Private Limited|2020-02-02|""|""|""|""|6|""|""|Malaysia|""|t|2020-02-02
780|1268638-H|V PRO INDUSTRIAL SUPPLIES SDN. BHD.|Own|Private Limited|2018-02-14|""|""|""|""|2|"
"|""|Malaysia|""|t|2019-02-28
777|1269523-U|SINERGI ASPIRASI GLOBAL SDN. BHD.|Own|Private Limited|2018-02-23|""|""|""|""|4|""|""|Malaysia|""|t|2019-02-28
794|1268948-X|LUNAJAYA SDN. BHD.|Own|Private Limited|2018-02-19|""|""|""|""|6|""|""|Malaysia|""|t|2019-01-31
796|1237406-H|COUNTER RISK CONSULTANCY MALAYSIA SDN. BHD.|Own|Private Limited|2017-07-04|""|""|""|""|2|""|""|Malaysia|""|t|2018-06-30
805|1272360-V|PINTARGEO SDN. BHD. |Own|Private Limited|2018-03-15|""|""|""|""|2|""|""|Malaysia|""|t|2019-02-28
776|1265019-V|SPARTAN ADVANCED TRAINING SDN. BHD. |Own|Private Limited|2018-01-19|""|""|""|""|6|""|""|Malaysia|""|t|2018-12-31
795|1271197-H|EHRAZ ENGINEERING SDN. BHD.|Own|Private Limited|2018-03-07|""|""|""|""|2|""|""|Malaysia|""|t|2019-02-28
802|""|LOW YUSHUO|Own|Private Limited|2017-01-01|""|""|""|""|4|""|""|Malaysia|""|t|2017-01-01
803|1256868-V|KAIROS BUSINESS SUITES SDN. BHD.|Own|Private Limited|2017-11-22|""|""|""|""|4|""|""|Malaysia|""|t|2017-11-30
806|301401-P|TOTALIFE (M) SDN. BHD. |Takeover|Private Limited|1994-05-24|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
808|138476-H|V. PANJACHARAM & SONS HOLDINGS SDN. BHD.|Takeover|Private Limited|1985-04-15|""|""|""|""|4|""|""|Malaysia|""|t|2012-06-30
809|1271574-X|HR MACHINERY SDN. BHD.|Own|Private Limited|2018-03-09|""|""|""|""|4|""|""|Malaysia|""|t|2019-03-31
792|1270119-K|TURKISH MARKETING SDN. BHD.|Own|Private Limited|2018-02-28|""|""|""|""|6|""|""|Malaysia|""|t|2019-02-28
787|1272038-P|NU UPTEMPO SDN. BHD.|Own|Private Limited|2018-03-13|""|""|""|""|4|""|""|Malaysia|""|t|2018-03-31
393|543038-P|PLATINEX SDN. BHD.|Own|Private Limited|2001-03-27|""|""|""|""|2|""|""|Malaysia|""|t|2013-12-31
813|639702-V|PERIKATAN ASIA SDN. BHD.|Takeover|Private Limited|2004-01-14|""|""|""|""|4|""|""|Malaysia|""|t|2017-01-01
814|275174-H|ESSENTIAL IMAGE SDN. BHD. |Takeover|Private Limited|1993-08-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
628|981938-K|P PEREIRA STABLES SDN. BHD.|Own|Private Limited|2012-03-12|""|""|""|""|6|S308(1)- Initiated by CCM (16/03/2016)|""|Malaysia|""|t|2017-01-01
816|1278340-D|FIRSTLOOKOUT MARKETING SDN. BHD. |Own|Private Limited|2018-04-26|""|""|""|""|6|""|""|Malaysia|""|t|2019-04-30
815|1127826-M|SK INFORMATION ENGINEERING SERVICES SDN. BHD.|Takeover|Private Limited|2015-01-19|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
820|2018B016471|PLANT DESIGN ENGINEERS SDN. BHD.|Own|Private Limited|2018-04-11|""|""|""|""|2|""|""|Malaysia|""|t|2019-03-31
786|1268303-T|SPERARE CONSULTING SDN. BHD. |Own|Private Limited|2018-02-13|""|""|""|""|2|""|""|Malaysia|""|t|2019-02-28
821|1201174-V|ASIANWIDE MARKETING SDN. BHD.|Takeover|Private Limited|2016-09-07|""|""|""|""|6|""|""|Malaysia|""|t|2020-02-02
785|1260619-H|ALSAGGAF TRADING SDN. BHD.|Own|Private Limited|2017-12-19|""|""|""|""|2|""|""|Malaysia|""|t|2018-12-31
819|1275862-P|LNT SYNERGY SDN. BHD.|Own|Private Limited|2018-04-10|""|""|""|""|2|""|""|Malaysia|""|t|2019-04-30
818|1278073-W|HELICON GLOBAL SDN. BHD.|Own|Private Limited|2018-04-25|""|""|""|""|4|""|""|Malaysia|""|t|2019-04-30
798|1224673-T|CANGGIH INTEGRITI JAYA SDN. BHD. |Own|Private Limited|2017-03-29|""|""|""|""|2|""|""|Malaysia|""|t|2018-10-31
817|2018B018774 |THREE60 ENGINEERING SDN. BHD. |Own|Private Limited|2017-01-01|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
807|1247591-A|GK CONSULTANCY SDN. BHD.|Takeover|Private Limited|2017-09-19|""|""|""|""|6|""|""|Malaysia|""|t|2018-09-30
801|1271684-H|DIGITAL PLANT SPECIALISTS SDN. BHD.|Own|Private Limited|2018-03-12|""|""|""|""|2|""|""|Malaysia|""|t|2019-03-31
822|1149556-W|PENGERANG INTEGRATED HEALTHCARE SDN. BHD.|Own|Private Limited|2015-06-23|""|""|""|""|2|""|""|Malaysia|""|f|2017-09-30
823|""|SOFIALEESYA MARISSA SERVICES SDN. BHD.|Own|Private Limited|2020-02-02|""|""|""|""|6|""|""|Malaysia|""|t|2020-02-02
812|1278077-D|NEWFIELDS CONSULTING SDN. BHD.|Own|Private Limited|2018-04-25|""|""|""|""|4|""|""|Malaysia|""|t|2019-04-30
826|1264699-H|SILVER XSTATIC SDN. BHD.|Own|Private Limited|2018-01-18|""|""|""|""|2|""|""|Malaysia|""|t|2019-01-31
827|1206834-M|FAST & BEST BUSINESS PRODUCTS IMPEX SDN. BHD.|Takeover|Private Limited|2016-10-27|""|""|""|""|1|""|""|Malaysia|""|t|2017-12-31
828|""|TAIYOSHOJI MALAYSIA SDN. BHD.|Own|Private Limited|2020-02-02|""|""|""|""|6|""|""|Malaysia|""|t|2020-02-02
829|2018B023436|TREASURE BUSINESS GLOBAL SERVICES SDN. BHD.|Own|Private Limited|2020-02-02|""|""|""|""|2|""|""|Malaysia|""|f|2017-01-01
825|1278749-X|IGENERATION INTERNATIONAL CULTURAL ORGANIZATION SDN. BHD.|Own|Private Limited|2018-04-30|""|""|""|""|2|""|""|Malaysia|""|t|2019-03-31
830|95648-W|MACKESSEN SDN. BHD. |Own|Private Limited|2018-05-02|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
831|1276752-A|TECHCROUD SDN. BHD.|Own|Private Limited|2018-04-16|""|""|""|""|6|""|""|Malaysia|""|t|2020-02-02
832|78129-P|SBR HOLDING SDN. BHD. |Own|Private Limited|2017-01-01|""|""|""|""|4|""|""|Malaysia|""|t|2017-01-01
59|1095944-P|DURIANA INTERNET SDN. BHD.|Own|Private Limited|2014-06-02|S551(1) dated 2018-02-26|""|""|""|4|""|""|Malaysia|""|t|2017-12-31
833|1245097-M|BENEFIT ZONE GLOBAL SDN. BHD. |Own|Private Limited|2017-08-29|""|""|""|""|2|""|""|Malaysia|""|t|2018-08-31
288|1182901-K|FORELOGIX SDN. BHD.|Own|Private Limited|2016-04-08|""|""|""|""|2|""|""|Malaysia|""|t|2017-10-31
834|646574-M|EDISI MODAL SDN. BHD. [IN LIQUIDATION]|Own|Private Limited|2004-03-24|""|""|""|""|4|""|""|Malaysia|""|t|2017-01-01
835|2018B026075|NF PARTNERS SDN. BHD.|Own|Private Limited|2017-01-01|""|""|""|""|4|""|""|Malaysia|""|t|2017-01-01
836|2018B025759|ELITE SMART SYSTEMS SDN. BHD. |Own|Public Limited|2017-01-01|""|Security Systems |Electric Installation |""|4|""|""|Australia|""|t|2017-01-01
837|639702-V|PERIKATAN ASIA SDN. BHD. |Takeover|Public Limited|2017-01-01|""|""|""|""|4|""|""|Australia|""|f|2017-01-01
824|1279248-M|TREASURE BUSINESS GLOBAL SERVICES SDN. BHD. |Own|Private Limited|2018-05-04|""|""|""|""|2|""|""|Malaysia|""|t|2019-05-31
838|839824-p|BGI ENGINEERING SDN. BHD.|Takeover|Private Limited|2017-01-01|""|""|""|""|1|""|""|Malaysia|""|t|2017-01-01
839|""|RIDA INTERNATIONAL PTE. LTD.|Takeover|Private Limited|2020-02-02|""|""|""|""|6|""|""|Malaysia|""|t|2020-02-02
840|196815-H|PERTIWI EMAS SDN. BHD. |Own|Private Limited|2017-01-01|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
249|1233105-U|CENOZAI SDN. BHD.|Own|Private Limited|2017-05-30|""|""|""|""|2|""|""|Malaysia|""|t|2018-06-30
841|20180606|OSCATEL NETWORK SDN. BHD. |Own|Private Limited|2020-02-02|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
842|1282188-U|ERA JASAKITA SDN. BHD.|Takeover|Private Limited|2018-06-03|""|""|""|""|6|""|""|Malaysia|""|t|2019-12-31
843|2018B030149|OZCATEL NETWORK SDN. BHD. |Own|Private Limited|2020-02-02|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
