paymentitem_id|payment_id|billingitem_id|payment_amount|payment_tax|payment_total|payment_taxrate|payment_balance
2046|471|2106|300.00|18.00|318.00|6.00|318.00
2047|471|2107|24.00|1.44|25.44|6.00|25.44
2048|471|2108|15.00|0.90|15.90|6.00|15.90
2049|472|2595|100.00|0.00|100.00|6.00|100.00
2050|472|2566|100.00|0.00|100.00|6.00|100.00
2051|472|2561|100.00|6.00|106.00|6.00|106.00
2052|472|2559|380.00|22.80|402.80|6.00|402.80
2053|472|2560|100.00|6.00|106.00|6.00|106.00
2054|472|2562|280.00|16.80|296.80|6.00|296.80
2055|472|2563|57.00|3.42|60.42|6.00|60.42
2056|472|2567|100.00|0.00|100.00|6.00|100.00
2057|472|2564|31.02|1.86|32.88|6.00|32.88
2058|472|2565|100.00|0.00|100.00|6.00|100.00
2059|473|2397|840.00|50.40|890.40|6.00|890.40
2060|474|1911|200.00|12.00|212.00|6.00|212.00
2061|474|1912|27.00|1.62|28.62|6.00|28.62
2062|474|1913|23.00|1.38|24.38|6.00|24.38
2063|474|1914|150.00|0.00|150.00|6.00|150.00
2064|474|2460|840.00|50.40|890.40|6.00|890.40
2065|475|3258|200.00|12.00|212.00|6.00|212.00
2066|475|3259|27.00|1.62|28.62|6.00|28.62
2067|475|3260|23.00|1.38|24.38|6.00|24.38
2411|563|3041|90.00|5.40|95.40|6.00|95.40
2068|475|3261|150.00|0.00|150.00|6.00|150.00
2069|476|3220|840.00|50.40|890.40|6.00|890.40
2070|477|3253|26.98|1.62|28.60|6.00|28.62
2071|477|3254|23.00|1.38|24.38|6.00|24.38
2072|477|3255|150.00|0.00|150.00|6.00|150.00
2073|477|3252|200.00|12.00|212.00|6.00|212.00
2074|478|3670|420.00|25.20|445.20|6.00|445.20
2075|479|3003|840.00|50.40|890.40|6.00|890.40
2076|480|2402|150.00|0.00|150.00|6.00|150.00
2077|480|2399|200.00|12.00|212.00|6.00|212.00
2078|480|2400|27.00|1.62|28.62|6.00|28.62
2079|480|2401|23.00|1.38|24.38|6.00|24.38
2080|480|3003|840.00|50.40|890.40|6.00|890.40
2081|481|3483|840.00|50.40|890.40|6.00|890.40
2082|482|3707|59.53|3.57|63.10|6.00|63.10
2083|482|3705|330.00|19.80|349.80|6.00|349.80
2084|482|3706|35.00|2.10|37.10|6.00|37.10
2085|482|3708|50.00|0.00|50.00|6.00|50.00
2086|483|3713|330.00|19.80|349.80|6.00|349.80
2087|483|3714|59.53|3.57|63.10|6.00|63.10
2088|483|3715|35.00|2.10|37.10|6.00|37.10
2089|483|3716|50.00|0.00|50.00|6.00|50.00
2090|484|3724|10.00|0.60|10.60|6.00|10.60
2091|484|3725|25.00|1.50|26.50|6.00|26.50
2092|484|3726|15.00|0.90|15.90|6.00|15.90
2093|484|3727|50.00|0.00|50.00|6.00|50.00
2094|484|3717|1060.00|63.60|1123.60|6.00|1123.60
2095|484|3720|160.00|9.60|169.60|6.00|169.60
2096|484|3721|115.00|6.90|121.90|6.00|121.90
2097|484|3722|30.09|1.81|31.90|6.00|31.90
2098|484|3723|1000.00|0.00|1000.00|6.00|1000.00
2099|485|2279|27.00|1.62|28.62|6.00|28.62
2100|485|2281|150.00|0.00|150.00|6.00|150.00
2101|485|2278|200.00|12.00|212.00|6.00|212.00
2102|485|2280|23.00|1.38|24.38|6.00|24.38
2103|486|2519|200.00|12.00|212.00|6.00|212.00
2104|486|2520|27.00|1.62|28.62|6.00|28.62
2105|486|2521|23.00|1.38|24.38|6.00|24.38
2106|486|2522|150.00|0.00|150.00|6.00|150.00
2107|487|3433|72.00|4.32|76.32|6.00|76.32
2108|487|3434|24.00|1.44|25.44|6.00|25.44
2109|488|3302|5.00|0.30|5.30|6.00|5.30
2110|488|3303|156.00|9.36|165.36|6.00|165.36
2111|489|3413|230.00|13.80|243.80|6.00|243.80
2112|489|3415|27.00|1.62|28.62|6.00|28.62
2113|489|3416|23.00|1.38|24.38|6.00|24.38
2114|490|3321|150.00|0.00|150.00|6.00|150.00
2115|490|3319|27.00|1.62|28.62|6.00|28.62
2116|490|3320|23.00|1.38|24.38|6.00|24.38
2117|490|3318|200.00|12.00|212.00|6.00|212.00
2118|491|3345|27.00|1.62|28.62|6.00|28.62
2119|491|3344|200.00|12.00|212.00|6.00|212.00
2120|491|3346|23.00|1.38|24.38|6.00|24.38
2121|491|3347|150.00|0.00|150.00|6.00|150.00
2122|492|2542|200.00|12.00|212.00|6.00|212.00
2123|492|2543|27.00|1.62|28.62|6.00|28.62
2124|492|2544|23.00|1.38|24.38|6.00|24.38
2125|492|2545|150.00|0.00|150.00|6.00|150.00
2126|493|3823|400.00|24.00|424.00|6.00|424.00
2127|493|3824|71.70|4.30|76.00|6.00|76.00
2128|493|3825|16450.00|0.00|16450.00|6.00|16450.00
2129|493|3826|10.00|0.00|10.00|6.00|10.00
2130|493|3827|3.02|0.18|3.20|6.00|3.20
2131|494|3170|50.00|3.00|53.00|6.00|53.00
2132|494|3169|2000.00|120.00|2120.00|6.00|2120.00
2133|494|3171|21.70|1.30|23.00|6.00|23.00
2134|494|3172|500.00|30.00|530.00|6.00|530.00
2135|494|3421|28.30|1.70|30.00|6.00|30.00
2136|494|3422|6860.00|0.00|6860.00|6.00|6860.00
2137|495|814|90.00|5.40|95.40|6.00|95.40
2138|495|815|140.00|8.40|148.40|6.00|148.40
2139|495|816|27.00|1.62|28.62|6.00|28.62
2140|495|817|21.68|1.30|22.98|6.00|22.98
2141|495|818|50.00|0.00|50.00|6.00|50.00
2142|496|3229|45.00|2.70|47.70|6.00|47.70
2143|496|3230|25.00|1.50|26.50|6.00|26.50
2144|496|3231|50.00|0.00|50.00|6.00|50.00
2145|496|3232|50.00|0.00|50.00|6.00|50.00
2146|496|3228|200.00|12.00|212.00|6.00|212.00
2147|497|3828|50.00|3.00|53.00|6.00|53.00
2148|497|3829|15.90|0.00|15.90|6.00|15.90
2149|498|3816|160.00|9.60|169.60|6.00|169.60
2150|498|3818|30.09|1.81|31.90|6.00|31.90
2151|498|3820|10.00|0.60|10.60|6.00|10.60
2152|498|3821|25.00|1.50|26.50|6.00|26.50
2153|498|3822|15.00|0.90|15.90|6.00|15.90
2154|498|3815|1060.00|63.60|1123.60|6.00|1123.60
2155|498|3817|115.00|6.90|121.90|6.00|121.90
2156|498|3819|1000.00|0.00|1000.00|6.00|1000.00
2157|499|2282|50.00|3.00|53.00|6.00|53.00
2158|499|2283|33.00|1.98|34.98|6.00|34.98
2159|499|2284|15.00|0.90|15.90|6.00|15.90
2160|499|1955|840.00|50.40|890.40|6.00|890.40
2161|499|3709|36.00|2.16|38.16|6.00|38.16
2162|499|3710|24.00|1.44|25.44|6.00|25.44
2163|500|3225|840.00|50.40|890.40|6.00|890.40
2164|501|2347|27.00|1.62|28.62|6.00|28.62
2165|501|2348|21.68|1.30|22.98|6.00|22.98
2166|501|2346|140.00|8.40|148.40|6.00|148.40
2167|501|2349|50.00|0.00|50.00|6.00|50.00
2168|502|3642|27.00|1.62|28.62|6.00|28.62
2169|502|3643|23.00|1.38|24.38|6.00|24.38
2170|502|3644|150.00|0.00|150.00|6.00|150.00
2171|502|3641|210.00|12.60|222.60|6.00|222.60
2172|503|564|35.00|2.10|37.10|6.00|37.10
2173|503|565|23.08|1.38|24.46|6.00|24.46
2174|503|549|24.00|1.44|25.44|6.00|25.44
2175|503|563|80.00|4.80|84.80|6.00|84.80
2176|503|3658|21.68|1.30|22.98|6.00|22.98
2177|503|3656|140.00|8.40|148.40|6.00|148.40
2178|503|3657|27.00|1.62|28.62|6.00|28.62
2179|503|3659|50.00|0.00|50.00|6.00|50.00
2180|504|835|20.00|1.20|21.20|6.00|21.20
2181|504|837|24.00|1.44|25.44|6.00|25.44
2182|505|3384|840.00|50.40|890.40|6.00|890.40
2183|506|3651|140.00|8.40|148.40|6.00|148.40
2184|506|3652|27.00|1.62|28.62|6.00|28.62
2185|506|3653|21.68|1.30|22.98|6.00|22.98
2186|506|3654|50.00|0.00|50.00|6.00|50.00
2187|507|3174|50.00|3.00|53.00|6.00|53.00
2188|507|3175|150.00|9.00|159.00|6.00|159.00
2189|507|3177|15.00|0.90|15.90|6.00|15.90
2190|507|3176|15.00|0.90|15.90|6.00|15.90
2191|508|2864|150.00|0.00|150.00|6.00|150.00
2192|508|2861|340.00|20.40|360.40|6.00|360.40
2193|508|2863|23.00|1.38|24.38|6.00|24.38
2194|508|2862|27.00|1.62|28.62|6.00|28.62
2195|508|2818|200.00|12.00|212.00|6.00|212.00
2196|508|2819|15.00|0.90|15.90|6.00|15.90
2197|508|2820|15.00|0.90|15.90|6.00|15.90
2198|508|3004|840.00|50.40|890.40|6.00|890.40
2199|508|3312|120.00|7.20|127.20|6.00|127.20
2200|508|3313|15.00|0.90|15.90|6.00|15.90
2201|508|3628|50.00|3.00|53.00|6.00|53.00
2202|508|3629|15.00|0.90|15.90|6.00|15.90
2203|509|3630|140.00|8.40|148.40|6.00|148.40
2204|509|3631|27.00|1.62|28.62|6.00|28.62
2205|509|3632|21.68|1.30|22.98|6.00|22.98
2206|509|3633|50.00|0.00|50.00|6.00|50.00
2207|510|3211|840.00|50.40|890.40|6.00|890.40
2208|511|2784|130.00|7.80|137.80|6.00|137.80
2209|511|2785|27.00|1.62|28.62|6.00|28.62
2210|511|2786|23.00|1.38|24.38|6.00|24.38
2211|512|2982|25.00|1.50|26.50|6.00|26.50
2212|512|2983|15.00|0.90|15.90|6.00|15.90
2213|512|2981|140.00|8.40|148.40|6.00|148.40
2214|512|3349|25.00|1.50|26.50|6.00|26.50
2215|512|3348|50.00|3.00|53.00|6.00|53.00
2216|512|3350|75.00|4.50|79.50|6.00|79.50
2217|513|3728|150.00|9.00|159.00|6.00|159.00
2218|513|3729|15.00|0.90|15.90|6.00|15.90
2219|513|3730|15.00|0.90|15.90|6.00|15.90
2220|514|3811|140.00|8.40|148.40|6.00|148.40
2221|514|3812|27.00|1.62|28.62|6.00|28.62
2222|514|3813|21.68|1.30|22.98|6.00|22.98
2223|514|3814|50.00|0.00|50.00|6.00|50.00
2224|515|1928|24.00|1.44|25.44|6.00|25.44
2225|515|1927|80.00|4.80|84.80|6.00|84.80
2226|515|3399|140.00|8.40|148.40|6.00|148.40
2227|515|3401|21.68|1.30|22.98|6.00|22.98
2228|515|3400|27.00|1.62|28.62|6.00|28.62
2229|515|3402|50.00|0.00|50.00|6.00|50.00
2230|516|3516|60.00|3.60|63.60|6.00|63.60
2231|516|3518|25.00|1.50|26.50|6.00|26.50
2232|516|3515|100.00|6.00|106.00|6.00|106.00
2233|516|3517|35.00|2.10|37.10|6.00|37.10
2234|517|2388|840.00|50.40|890.40|6.00|890.40
2235|517|3549|200.00|12.00|212.00|6.00|212.00
2236|517|3550|27.00|1.62|28.62|6.00|28.62
2237|517|3551|23.00|1.38|24.38|6.00|24.38
2238|517|3552|150.00|0.00|150.00|6.00|150.00
2239|518|3530|27.00|1.62|28.62|6.00|28.62
2240|518|3531|23.00|1.38|24.38|6.00|24.38
2241|518|3529|200.00|12.00|212.00|6.00|212.00
2242|518|3532|150.00|0.00|150.00|6.00|150.00
2243|519|3789|840.00|50.40|890.40|6.00|890.40
2244|520|3489|240.00|14.40|254.40|6.00|254.40
2245|520|3490|27.00|1.62|28.62|6.00|28.62
2246|520|3491|23.00|1.38|24.38|6.00|24.38
2247|520|3492|150.00|0.00|150.00|6.00|150.00
2248|521|3667|840.00|50.40|890.40|6.00|890.40
2249|522|3481|24.00|1.44|25.44|6.00|25.44
2250|523|3893|500.00|0.00|500.00|6.00|500.00
2251|524|3884|35.00|2.10|37.10|6.00|37.10
2252|524|3910|30.00|0.00|30.00|6.00|30.00
2253|524|3886|30.00|1.80|31.80|6.00|31.80
2254|524|3883|330.00|19.80|349.80|6.00|349.80
2255|524|3902|300.00|18.00|318.00|6.00|318.00
2256|524|3891|15.00|0.90|15.90|6.00|15.90
2257|524|3892|195.00|11.70|206.70|6.00|206.70
2258|524|3890|50.00|3.00|53.00|6.00|53.00
2259|525|4082|400.00|24.00|424.00|6.00|424.00
2260|525|4084|50.00|3.00|53.00|6.00|53.00
2261|525|4085|21.70|1.30|23.00|6.00|23.00
2262|526|4062|1342.26|80.54|1422.80|6.00|1422.80
2263|526|4055|50.00|0.00|50.00|6.00|50.00
2264|526|4056|400.00|0.00|400.00|6.00|400.00
2265|526|4057|70.00|4.20|74.20|6.00|74.20
2266|526|4058|50.00|3.00|53.00|6.00|53.00
2267|527|4098|200.00|12.00|212.00|6.00|212.00
2268|527|4099|50.00|3.00|53.00|6.00|53.00
2269|527|4100|708.35|42.50|750.85|6.00|750.85
2270|527|4101|30.00|1.80|31.80|6.00|31.80
2271|528|3222|840.00|50.40|890.40|6.00|890.40
2272|528|3590|200.00|12.00|212.00|6.00|212.00
2273|528|3591|27.00|1.62|28.62|6.00|28.62
2274|528|3592|23.00|1.38|24.38|6.00|24.38
2275|528|3593|150.00|0.00|150.00|6.00|150.00
2276|529|707|25.00|1.50|26.50|6.00|26.50
2277|529|708|20.00|1.20|21.20|6.00|21.20
2278|529|706|110.00|6.60|116.60|6.00|116.60
2279|529|810|130.00|7.80|137.80|6.00|137.80
2280|529|811|27.00|1.62|28.62|6.00|28.62
2281|529|812|21.68|1.30|22.98|6.00|22.98
2282|530|3972|50.00|0.00|50.00|6.00|50.00
2283|531|3186|200.00|12.00|212.00|6.00|212.00
2284|531|3187|30.00|1.80|31.80|6.00|31.80
2285|531|3188|20.00|1.20|21.20|6.00|21.20
2286|532|2988|950.00|57.00|1007.00|6.00|1007.00
2287|532|2989|32.74|1.96|34.70|6.00|34.70
2288|532|2991|100.00|0.00|100.00|6.00|100.00
2289|532|2992|15.00|0.90|15.90|6.00|15.90
2290|532|2990|40.00|2.40|42.40|6.00|42.40
2291|533|2791|140.00|8.40|148.40|6.00|148.40
2292|533|2794|50.00|0.00|50.00|6.00|50.00
2293|533|2792|21.68|1.30|22.98|6.00|22.98
2294|533|2793|27.00|1.62|28.62|6.00|28.62
2295|534|4110|840.00|50.40|890.40|6.00|890.40
2296|535|3732|270.00|16.20|286.20|6.00|286.20
2297|535|3734|50.00|3.00|53.00|6.00|53.00
2298|535|3731|110.00|6.60|116.60|6.00|169.60
2299|536|3735|80.00|4.80|84.80|6.00|84.80
2300|536|3736|50.00|0.00|50.00|6.00|50.00
2301|536|3737|100.00|0.00|100.00|6.00|100.00
2302|536|3738|25.00|1.50|26.50|6.00|26.50
2303|536|3733|250.00|15.00|265.00|6.00|265.00
2304|536|3731|50.00|3.00|53.00|6.00|53.00
2305|536|4348|84.00|0.00|84.00|6.00|84.00
2306|537|3411|200.00|12.00|212.00|6.00|212.00
2307|537|3412|27.00|1.62|28.62|6.00|28.62
2308|537|3414|23.00|1.38|24.38|6.00|24.38
2309|537|3417|150.00|0.00|150.00|6.00|150.00
2310|537|3464|840.00|50.40|890.40|6.00|890.40
2311|538|3931|60.00|3.60|63.60|6.00|63.60
2312|538|3932|46.00|2.76|48.76|6.00|48.76
2313|538|3933|30.00|1.80|31.80|6.00|31.80
2314|538|3934|25.04|1.50|26.54|6.00|26.54
2315|539|3582|36.00|2.16|38.16|6.00|38.16
2316|539|3581|200.00|12.00|212.00|6.00|212.00
2317|539|3588|140.00|8.40|148.40|6.00|148.40
2318|539|3584|150.00|0.00|150.00|6.00|150.00
2319|539|3589|50.00|0.00|50.00|6.00|50.00
2320|539|3583|34.00|2.04|36.04|6.00|36.04
2321|540|3141|600.00|36.00|636.00|6.00|636.00
2322|540|3142|27.00|1.62|28.62|6.00|28.62
2323|540|3143|21.00|1.26|22.26|6.00|22.26
2324|541|3669|840.00|50.40|890.40|6.00|890.40
2325|542|3668|840.00|50.40|890.40|6.00|890.40
2326|543|3674|50.00|3.00|53.00|6.00|53.00
2327|543|3675|15.00|0.90|15.90|6.00|15.90
2328|544|3570|200.00|12.00|212.00|6.00|212.00
2329|544|3571|27.00|1.62|28.62|6.00|28.62
2330|544|3572|23.00|1.38|24.38|6.00|24.38
2331|544|3573|150.00|0.00|150.00|6.00|150.00
2332|544|3964|50.00|3.00|53.00|6.00|53.00
2333|544|3965|30.19|1.81|32.00|6.00|34.98
2334|545|3435|200.00|12.00|212.00|6.00|212.00
2335|545|3436|27.00|1.62|28.62|6.00|28.62
2336|545|3437|23.00|1.38|24.38|6.00|24.38
2337|545|3438|150.00|0.00|150.00|6.00|150.00
2338|546|3921|27.00|1.62|28.62|6.00|28.62
2339|546|3920|200.00|12.00|212.00|6.00|212.00
2340|546|3922|23.00|1.38|24.38|6.00|24.38
2341|546|3923|150.00|0.00|150.00|6.00|150.00
2342|547|1708|200.00|12.00|212.00|6.00|212.00
2343|547|1709|27.00|1.62|28.62|6.00|28.62
2344|547|1710|23.00|1.38|24.38|6.00|24.38
2345|547|1711|150.00|0.00|150.00|6.00|150.00
2346|548|3444|140.00|8.40|148.40|6.00|148.40
2347|548|3445|27.00|1.62|28.62|6.00|28.62
2348|548|3446|21.68|1.30|22.98|6.00|22.98
2349|549|3223|840.00|50.40|890.40|6.00|890.40
2350|550|1601|20.00|1.20|21.20|6.00|21.20
2351|550|1602|15.00|0.90|15.90|6.00|15.90
2352|550|3979|200.00|12.00|212.00|6.00|212.00
2353|550|3981|23.00|1.38|24.38|6.00|24.38
2354|550|3982|150.00|0.00|150.00|6.00|150.00
2355|550|3980|27.00|1.62|28.62|6.00|28.62
2356|550|4111|840.00|50.40|890.40|6.00|890.40
2357|551|3542|200.00|12.00|212.00|6.00|212.00
2358|551|3543|27.00|1.62|28.62|6.00|28.62
2359|551|3544|23.00|1.38|24.38|6.00|24.38
2360|551|3545|150.00|0.00|150.00|6.00|150.00
2361|552|4379|1110.00|0.00|1110.00|6.00|1110.00
2362|552|4380|309.00|0.00|309.00|6.00|309.00
2363|552|4381|18.87|1.13|20.00|6.00|20.00
2364|553|3782|150.00|9.00|159.00|6.00|159.00
2365|553|3783|89.62|5.38|95.00|6.00|95.00
2366|553|3784|1000.00|0.00|1000.00|6.00|1000.00
2367|553|3786|15.00|0.90|15.90|6.00|15.90
2368|553|3787|25.00|1.50|26.50|6.00|26.50
2369|553|3788|50.00|0.00|50.00|6.00|50.00
2370|553|3785|10.00|0.60|10.60|6.00|10.60
2371|553|3780|1390.00|83.40|1473.40|6.00|1473.40
2372|553|3781|160.00|9.60|169.60|6.00|169.60
2373|554|2310|10.00|0.60|10.60|6.00|10.60
2374|554|2311|24.00|1.44|25.44|6.00|25.44
2375|555|3943|200.00|12.00|212.00|6.00|212.00
2376|555|3945|23.00|1.38|24.38|6.00|24.38
2377|555|3944|27.00|1.62|28.62|6.00|28.62
2378|555|3946|150.00|0.00|150.00|6.00|150.00
2379|555|4147|840.00|50.40|890.40|6.00|890.40
2380|555|3935|280.00|16.80|296.80|6.00|296.80
2381|555|3937|33.00|1.98|34.98|6.00|34.98
2382|555|3936|19.50|1.17|20.67|6.00|20.67
2383|556|3250|234.00|14.04|248.04|6.00|248.04
2384|556|3251|24.96|1.50|26.46|6.00|26.46
2385|556|3126|54.00|3.24|57.24|6.00|57.24
2386|556|3127|25.00|1.50|26.50|6.00|26.50
2387|556|3078|25.00|1.50|26.50|6.00|26.50
2388|556|3077|54.00|3.24|57.24|6.00|57.24
2389|557|2836|140.00|8.40|148.40|6.00|148.40
2390|557|2835|90.00|5.40|95.40|6.00|95.40
2391|557|2839|50.00|0.00|50.00|6.00|50.00
2392|557|2838|23.00|1.38|24.38|6.00|24.38
2393|557|2925|18.02|1.08|19.10|6.00|19.10
2394|557|2837|27.00|1.62|28.62|6.00|28.62
2395|558|3951|200.00|12.00|212.00|6.00|212.00
2396|558|3952|27.00|1.62|28.62|6.00|28.62
2397|558|3953|23.00|1.38|24.38|6.00|24.38
2398|558|3954|150.00|0.00|150.00|6.00|150.00
2399|559|1934|840.00|50.40|890.40|6.00|890.40
2400|560|4553|80.00|4.80|84.80|6.00|84.80
2401|560|4554|33.00|1.98|34.98|6.00|34.98
2402|560|4555|22.20|1.33|23.53|6.00|23.53
2403|561|4313|840.00|50.40|890.40|6.00|890.40
2404|562|3635|140.00|8.40|148.40|6.00|148.40
2405|562|3636|27.00|1.62|28.62|6.00|28.62
2406|562|3637|21.68|1.30|22.98|6.00|22.98
2407|562|3638|50.00|0.00|50.00|6.00|50.00
2408|563|3091|15.00|0.90|15.90|6.00|15.90
2409|563|3044|53.00|3.18|56.18|6.00|56.18
2410|563|3040|100.00|6.00|106.00|6.00|106.00
2414|563|3049|375.00|0.00|375.00|6.00|375.00
2415|563|3045|25.02|1.50|26.52|6.00|26.52
2416|563|3895|149.00|8.94|157.94|6.00|424.00
2412|563|3042|250.00|15.00|265.00|6.00|265.00
2413|563|3043|50.00|3.00|53.00|6.00|53.00
2417|564|3092|15.00|0.90|15.90|6.00|15.90
2418|564|3021|100.00|6.00|106.00|6.00|106.00
2419|564|3022|90.00|5.40|95.40|6.00|95.40
2420|564|3023|250.00|15.00|265.00|6.00|265.00
2421|564|3024|50.00|3.00|53.00|6.00|53.00
2422|564|3026|25.02|1.50|26.52|6.00|26.52
2423|564|3025|53.00|3.18|56.18|6.00|56.18
2424|564|3031|300.00|0.00|300.00|6.00|300.00
2425|565|3407|140.00|8.40|148.40|6.00|148.40
2426|565|3408|27.00|1.62|28.62|6.00|28.62
2427|565|3409|21.68|1.30|22.98|6.00|22.98
2428|565|3410|50.00|0.00|50.00|6.00|50.00
2429|566|3750|50.00|3.00|53.00|6.00|53.00
2430|566|3749|46.00|2.76|48.76|6.00|48.76
2431|566|3751|15.00|0.90|15.90|6.00|15.90
2432|566|3912|15.00|0.90|15.90|6.00|15.90
2433|566|3911|51.04|3.06|54.10|6.00|54.10
2434|567|3079|18.00|1.08|19.08|6.00|19.08
2435|567|3080|15.00|0.90|15.90|6.00|15.90
2436|568|1581|50.00|3.00|53.00|6.00|53.00
2437|568|1585|15.90|0.00|15.90|6.00|15.90
2438|568|4471|50.00|3.00|53.00|6.00|53.00
2439|568|4472|22.00|1.32|23.32|6.00|23.32
2440|568|4473|24.00|1.44|25.44|6.00|25.44
2441|569|4434|200.00|12.00|212.00|6.00|212.00
2442|569|4435|50.00|3.00|53.00|6.00|53.00
2443|569|4436|120.00|7.20|127.20|6.00|127.20
2444|569|4437|50.00|3.00|53.00|6.00|53.00
2445|569|4438|35.00|2.10|37.10|6.00|37.10
2446|570|1133|15.00|0.90|15.90|6.00|15.90
2447|570|1132|200.00|12.00|212.00|6.00|212.00
2448|570|1134|15.00|0.90|15.90|6.00|15.90
2449|570|2696|24.00|1.44|25.44|6.00|25.44
2450|570|2697|24.00|1.44|25.44|6.00|25.44
2451|570|2695|400.00|24.00|424.00|6.00|424.00
2452|571|3596|24.00|1.44|25.44|6.00|25.44
2453|571|3598|15.00|0.90|15.90|6.00|15.90
2454|571|4332|14.96|0.90|15.86|6.00|15.90
2455|571|3595|200.00|12.00|212.00|6.00|212.00
2456|571|4333|0.04|0.00|0.04|6.00|54.10
2457|572|4261|140.00|8.40|148.40|6.00|148.40
2458|572|4262|200.00|0.00|200.00|6.00|200.00
2459|572|4135|200.00|12.00|212.00|6.00|212.00
2460|572|4136|27.00|1.62|28.62|6.00|28.62
2461|572|4137|23.00|1.38|24.38|6.00|24.38
2462|572|4146|150.00|0.00|150.00|6.00|150.00
2463|573|3219|840.00|50.40|890.40|6.00|890.40
2464|574|3089|66.00|3.96|69.96|6.00|69.96
2465|574|3090|15.00|0.90|15.90|6.00|15.90
2466|575|3088|15.00|0.90|15.90|6.00|15.90
2467|575|3087|96.00|5.76|101.76|6.00|101.76
2468|575|2764|200.00|12.00|212.00|6.00|212.00
2469|575|2771|20.00|1.20|21.20|6.00|21.20
2470|575|2772|25.00|1.50|26.50|6.00|26.50
2471|575|4040|120.00|7.20|127.20|6.00|127.20
2472|575|4041|30.00|1.80|31.80|6.00|31.80
2473|575|4039|48.00|2.88|50.88|6.00|50.88
2474|575|4042|24.00|1.44|25.44|6.00|25.44
2475|576|3839|50.00|3.00|53.00|6.00|53.00
2476|576|3840|15.00|0.90|15.90|6.00|15.90
2477|577|4013|50.00|0.00|50.00|6.00|50.00
2478|577|3215|840.00|50.40|890.40|6.00|890.40
2479|578|1271|140.00|8.40|148.40|6.00|148.40
2480|578|1272|27.00|1.62|28.62|6.00|28.62
2481|578|1273|21.68|1.30|22.98|6.00|22.98
2482|578|1274|50.00|0.00|50.00|6.00|50.00
2483|579|4008|50.00|0.00|50.00|6.00|50.00
2484|580|4009|50.00|0.00|50.00|6.00|50.00
2485|581|3081|170.00|10.20|180.20|6.00|180.20
2486|581|3082|50.00|3.00|53.00|6.00|53.00
2487|581|3084|25.00|1.50|26.50|6.00|26.50
2488|581|3083|25.00|1.50|26.50|6.00|26.50
2489|581|938|28.00|1.68|29.68|6.00|29.68
2490|581|939|15.02|0.90|15.92|6.00|15.92
2491|581|4096|16.00|0.96|16.96|6.00|16.96
2492|581|4097|20.04|1.20|21.24|6.00|21.24
2493|581|4483|35.00|2.10|37.10|6.00|37.10
2494|581|4484|30.00|1.80|31.80|6.00|31.80
2495|581|4482|210.00|12.60|222.60|6.00|222.60
2496|582|3602|50.00|0.00|50.00|6.00|50.00
2497|582|3882|589.05|0.00|589.05|6.00|589.05
2498|583|3546|28.00|1.68|29.68|6.00|29.68
2499|583|3547|20.00|1.20|21.20|6.00|21.20
2500|583|3548|15.00|0.90|15.90|6.00|15.90
2501|583|3594|100.00|6.00|106.00|6.00|106.00
2502|583|3597|240.00|14.40|254.40|6.00|254.40
2503|583|3599|50.00|3.00|53.00|6.00|53.00
2504|583|3600|40.00|2.40|42.40|6.00|42.40
2505|583|3601|15.00|0.90|15.90|6.00|15.90
2506|584|823|60.00|3.60|63.60|6.00|63.60
2507|584|824|20.00|1.20|21.20|6.00|21.20
2508|584|825|15.00|0.90|15.90|6.00|15.90
2509|584|2760|140.00|8.40|148.40|6.00|148.40
2510|584|2761|27.00|1.62|28.62|6.00|28.62
2511|584|2762|21.68|1.30|22.98|6.00|22.98
2512|584|2763|50.00|0.00|50.00|6.00|50.00
2513|585|1042|2.00|0.12|2.12|6.00|2.12
2514|585|1043|15.00|0.90|15.90|6.00|15.90
2515|585|1044|15.00|0.90|15.90|6.00|15.90
2516|585|3467|33.00|1.98|34.98|6.00|34.98
2517|585|3465|150.00|9.00|159.00|6.00|159.00
2518|585|3466|24.55|1.47|26.02|6.00|26.02
2519|586|4460|164.00|9.84|173.84|6.00|173.84
2520|587|4211|200.00|12.00|212.00|6.00|212.00
2521|587|4212|27.00|1.62|28.62|6.00|28.62
2522|587|4213|23.00|1.38|24.38|6.00|24.38
2523|587|4214|150.00|0.00|150.00|6.00|150.00
2524|588|2256|27.00|1.62|28.62|6.00|28.62
2525|588|2257|23.00|1.38|24.38|6.00|24.38
2526|588|2258|150.00|0.00|150.00|6.00|150.00
2527|588|2123|260.00|15.60|275.60|6.00|275.60
2528|589|2407|31.20|1.87|33.07|6.00|33.07
2529|589|2406|250.00|15.00|265.00|6.00|265.00
2530|589|2408|60.00|3.60|63.60|6.00|63.60
2531|589|2422|30.00|0.00|30.00|6.00|30.00
2532|589|2403|128.11|7.69|135.80|6.00|137.80
2533|590|2434|31.20|1.87|33.07|6.00|33.07
2534|590|2435|60.00|3.60|63.60|6.00|63.60
2535|590|2432|30.00|0.00|30.00|6.00|30.00
2536|590|2429|297.17|17.83|315.00|6.00|318.00
2537|590|2428|80.94|4.86|85.80|6.00|137.80
2538|591|4394|1390.00|83.40|1473.40|6.00|1473.40
2539|591|4395|160.00|9.60|169.60|6.00|169.60
2540|591|4396|150.00|9.00|159.00|6.00|159.00
2541|591|4397|89.62|5.38|95.00|6.00|95.00
2542|591|4398|50.00|0.00|50.00|6.00|50.00
