ar_id|company_id|ar_date|ar_reminderdate|ar_submissiondate|ar_status|ar_fileddate
1035|72|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
1037|72|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
1111|78|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
1085|74|2016-04-30|2016-03-01|2016-05-30|t|2016-04-30
1088|75|2016-04-19|2016-03-01|2016-05-19|t|2016-04-19
1103|77|2018-06-19|2018-05-01|2018-07-19|f|
1105|78|2004-05-04|2004-04-01|2004-06-03|t|2004-05-04
1107|78|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
1109|78|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
1113|78|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
1115|78|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
1117|78|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
1119|78|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
1121|78|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
1123|78|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
1125|78|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1127|78|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1129|78|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1137|80|1999-02-22|1999-01-01|1999-03-24|t|1999-02-22
1139|80|2000-03-31|2000-02-01|2000-04-30|t|2000-03-31
1141|80|2001-04-30|2001-03-01|2001-05-30|t|2001-04-30
1143|80|2002-04-30|2002-03-01|2002-05-30|t|2002-04-30
1145|80|2003-04-30|2003-03-01|2003-05-30|t|2003-04-30
1147|80|2004-04-30|2004-03-01|2004-05-30|t|2004-04-30
1149|80|2005-04-12|2005-03-01|2005-05-12|t|2005-04-12
1169|82|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
1171|82|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
1173|82|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
1175|82|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
1177|82|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
1179|82|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
720|48|2016-04-30|2016-03-01|2016-05-30|t|2016-04-30
882|21|2017-12-19|2017-11-01|2018-01-18|t|2018-01-04
723|49|1998-04-06|1998-03-01|1998-05-06|t|1998-04-06
725|49|1999-06-30|1999-05-01|1999-07-30|t|1999-06-30
727|49|2000-06-30|2000-05-01|2000-07-30|t|2000-06-30
729|49|2001-09-30|2001-08-01|2001-10-30|t|2001-09-30
731|49|2002-12-31|2002-11-01|2003-01-30|t|2002-12-31
733|49|2003-11-04|2003-10-01|2003-12-04|t|2003-11-04
735|49|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
737|49|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
739|49|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
741|49|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
743|49|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
885|29|2017-11-21|2017-10-01|2017-12-21|t|2017-12-26
745|49|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
883|23|2017-12-17|2017-11-01|2018-01-16|t|2017-12-27
747|49|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
1580|54|2018-01-17|2017-12-01|2018-02-16|t|2018-01-24
749|49|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
751|49|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
753|49|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
755|49|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
757|49|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
759|49|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
770|50|2004-10-30|2004-09-01|2004-11-29|t|2004-10-30
1733|129|2012-11-01|2012-10-01|2012-12-01|t|2012-11-01
2765|209|2018-02-18|2018-01-01|2018-03-20|t|2018-03-09
1574|51|2017-02-03|2017-01-01|2017-03-05|t|2018-03-10
2760|208|2016-11-15|2016-10-01|2016-12-15|f|
764|50|2001-10-31|2001-09-01|2001-11-30|t|2001-11-28
772|50|2005-10-31|2005-09-01|2005-11-30|t|2005-11-18
774|50|2006-10-30|2006-09-01|2006-11-29|t|2007-09-25
776|50|2007-10-30|2007-09-01|2007-11-29|t|2007-11-15
778|50|2008-10-30|2008-09-01|2008-11-29|t|2011-06-27
780|50|2009-10-30|2009-09-01|2009-11-29|t|2013-06-28
1584|56|2018-05-05|2018-04-01|2018-06-04|t|2018-06-04
783|51|2000-06-30|2000-05-01|2000-07-30|t|2000-06-30
785|51|2001-06-30|2001-05-01|2001-07-30|t|2001-06-30
1735|129|2013-11-18|2013-10-01|2013-12-18|t|2013-11-18
787|51|2002-06-29|2002-05-01|2002-07-29|t|2002-06-29
789|51|2003-06-30|2003-05-01|2003-07-30|t|2003-06-30
1737|129|2014-10-31|2014-09-01|2014-11-30|t|2014-10-31
791|51|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
793|51|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
1739|129|2015-10-12|2015-09-01|2015-11-11|t|2015-10-12
795|51|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
797|51|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
1741|129|2016-11-02|2016-10-01|2016-12-02|t|2016-11-02
799|51|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
801|51|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
803|51|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
805|51|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
807|51|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
809|51|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
811|51|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
813|51|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
815|51|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
820|52|2017-04-15|2017-03-01|2017-05-15|t|2017-04-15
824|54|2013-04-19|2013-03-01|2013-05-19|t|2013-04-19
826|54|2014-06-23|2014-05-01|2014-07-23|t|2014-06-23
828|54|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
830|54|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
835|55|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
837|55|2012-06-22|2012-05-01|2012-07-22|t|2012-06-22
839|55|2013-06-03|2013-05-01|2013-07-03|t|2013-06-03
841|55|2014-06-26|2014-05-01|2014-07-26|t|2014-06-26
843|55|2015-06-26|2015-05-01|2015-07-26|t|2015-06-26
845|55|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
847|55|2017-04-26|2017-03-01|2017-05-26|t|2017-04-26
850|56|2015-11-04|2015-10-01|2015-12-04|t|2015-11-04
852|56|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
857|57|2015-01-21|2014-12-01|2015-02-20|t|2015-01-21
859|57|2017-02-17|2017-01-01|2017-03-19|t|2017-02-17
860|57|2018-02-17|2018-01-01|2018-03-19|f|
862|58|2009-11-05|2009-10-01|2009-12-05|t|2009-11-05
864|58|2010-12-31|2010-11-01|2011-01-30|t|2010-12-31
866|58|2011-12-30|2011-11-01|2012-01-29|t|2011-12-30
868|58|2012-12-31|2012-11-01|2013-01-30|t|2012-12-31
870|58|2013-12-31|2013-11-01|2014-01-30|t|2013-12-31
872|58|2014-12-31|2014-11-01|2015-01-30|t|2014-12-31
874|58|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
876|58|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
878|58|2017-05-06|2017-04-01|2017-06-05|t|2017-05-06
881|20|2017-05-14|2017-04-01|2017-06-13|f|
884|27|2017-09-22|2017-08-01|2017-10-22|f|
886|30|2017-05-17|2017-04-01|2017-06-16|f|
887|31|2017-11-08|2017-10-01|2017-12-08|f|
888|32|2018-01-20|2017-12-01|2018-02-19|f|
907|64|2011-06-23|2011-05-01|2011-07-23|t|2011-06-23
909|64|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
911|64|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
913|64|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
915|64|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
917|64|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
2677|203|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
1238|95|2011-10-31|2011-09-01|2011-11-30|t|2011-10-31
1240|95|2012-10-31|2012-09-01|2012-11-30|t|2012-10-31
2679|203|2006-06-09|2006-05-01|2006-07-09|t|2006-06-09
2681|203|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
2683|203|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
1086|74|2017-11-26|2017-10-01|2017-12-26|f|
952|67|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
954|67|2017-04-02|2017-03-01|2017-05-02|t|2017-04-02
957|68|2005-11-24|2005-10-01|2005-12-24|t|2005-11-24
959|68|2006-12-31|2006-11-01|2007-01-30|t|2006-12-31
961|68|2007-12-31|2007-11-01|2008-01-30|t|2007-12-31
963|68|2008-12-31|2008-11-01|2009-01-30|t|2008-12-31
965|68|2009-12-31|2009-11-01|2010-01-30|t|2009-12-31
967|68|2010-12-31|2010-11-01|2011-01-30|t|2010-12-31
969|68|2011-12-31|2011-11-01|2012-01-30|t|2011-12-31
971|68|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
973|68|2017-05-25|2017-04-01|2017-06-24|t|2017-05-25
976|69|2010-07-22|2010-06-01|2010-08-21|t|2010-07-22
978|69|2011-07-31|2011-06-01|2011-08-30|t|2011-07-31
980|69|2012-07-31|2012-06-01|2012-08-30|t|2012-07-31
982|69|2013-07-31|2013-06-01|2013-08-30|t|2013-07-31
984|69|2014-07-31|2014-06-01|2014-08-30|t|2014-07-31
986|69|2015-07-31|2015-06-01|2015-08-30|t|2015-07-31
988|69|2016-07-31|2016-06-01|2016-08-30|t|2016-07-31
4647|435|2007-12-31|2007-11-01|2008-01-30|t|2007-12-31
4649|435|2009-12-31|2009-11-01|2010-01-30|t|2009-12-31
1202|37|2017-09-19|2017-08-01|2017-10-19|t|2017-10-25
1186|82|2017-12-31|2017-11-01|2018-01-30|t|2018-01-22
1039|72|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
1041|72|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
1043|72|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
1045|72|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
1048|73|2000-04-05|2000-03-01|2000-05-05|t|2000-04-05
1050|73|2001-06-30|2001-05-01|2001-07-30|t|2001-06-30
1052|73|2002-06-29|2002-05-01|2002-07-29|t|2002-06-29
1054|73|2003-06-30|2003-05-01|2003-07-30|t|2003-06-30
848|55|2018-04-26|2018-03-01|2018-05-26|t|2018-05-04
1056|73|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
1058|73|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
1060|73|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
1062|73|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
1064|73|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
1066|73|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
1068|73|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
1070|73|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
1072|73|2012-04-25|2012-03-01|2012-05-25|t|2012-04-25
1074|73|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
1076|73|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1078|73|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1080|73|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1093|76|2012-02-20|2012-01-01|2012-03-21|t|2012-02-20
1095|76|2013-12-31|2013-11-01|2014-01-30|t|2013-12-31
1097|76|2014-12-31|2014-11-01|2015-01-30|t|2014-12-31
1099|76|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
1101|76|2016-12-30|2016-11-01|2017-01-29|t|2016-12-30
1134|79|2016-05-17|2016-04-01|2016-06-16|t|2016-05-17
1151|80|2006-04-30|2006-03-01|2006-05-30|t|2006-04-30
1153|80|2007-04-30|2007-03-01|2007-05-30|t|2007-04-30
1155|80|2008-04-30|2008-03-01|2008-05-30|t|2008-04-30
1157|80|2009-04-30|2009-03-01|2009-05-30|t|2009-04-30
1159|80|2010-04-30|2010-03-01|2010-05-30|t|2010-04-30
1161|80|2013-04-30|2013-03-01|2013-05-30|t|2013-04-30
1164|81|2016-03-20|2016-02-01|2016-04-19|t|2016-03-20
1181|82|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1183|82|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1189|84|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1191|84|2017-02-06|2017-01-01|2017-03-08|t|2017-02-06
1195|87|2018-06-12|2018-05-01|2018-07-12|f|
1196|88|2018-06-12|2018-05-01|2018-07-12|f|
1197|89|2018-06-12|2018-05-01|2018-07-12|f|
1199|91|2018-06-12|2018-05-01|2018-07-12|f|
1200|36|2017-08-26|2017-07-01|2017-09-25|t|2017-10-17
1201|36|2018-08-26|2018-07-01|2018-09-25|f|
1203|92|2018-05-24|2018-04-01|2018-06-23|f|
1204|93|2018-05-24|2018-04-01|2018-06-23|f|
1205|94|2018-05-24|2018-04-01|2018-06-23|f|
1211|90|2018-06-12|2018-05-01|2018-07-12|f|
1206|90|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
1224|95|2004-10-30|2004-09-01|2004-11-29|t|2004-10-30
1242|95|2013-10-31|2013-09-01|2013-11-30|t|2013-10-31
1208|90|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
1210|90|2017-06-12|2017-05-01|2017-07-12|t|2017-06-12
1212|40|2017-08-05|2017-07-01|2017-09-04|t|2017-08-05
1213|40|2018-08-05|2018-07-01|2018-09-04|f|
1244|95|2014-10-31|2014-09-01|2014-11-30|t|2014-10-31
1214|97|2018-04-15|2018-03-01|2018-05-15|f|
1246|95|2015-10-31|2015-09-01|2015-11-30|t|2015-10-31
1216|95|2000-10-14|2000-09-01|2000-11-13|t|2000-10-14
1218|95|2001-10-31|2001-09-01|2001-11-30|t|2001-10-31
1248|95|2016-10-31|2016-09-01|2016-11-30|t|2016-10-31
1220|95|2002-10-30|2002-09-01|2002-11-29|t|2002-10-30
1222|95|2003-10-21|2003-09-01|2003-11-20|t|2003-10-21
1250|95|2017-04-15|2017-03-01|2017-05-15|t|2017-04-15
1254|99|2015-03-31|2015-02-01|2015-04-30|t|2015-03-31
1339|103|2017-12-14|2017-11-01|2018-01-13|t|2017-12-27
1259|100|2007-03-25|2007-02-01|2007-04-24|t|2007-03-25
1278|100|2017-09-26|2017-08-01|2017-10-26|t|2017-09-26
1261|100|2008-06-25|2008-05-01|2008-07-25|t|2008-06-25
1263|100|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
1265|100|2010-04-16|2010-03-01|2010-05-16|t|2010-04-16
1267|100|2011-05-26|2011-04-01|2011-06-25|t|2011-05-26
1269|100|2012-05-10|2012-04-01|2012-06-09|t|2012-05-10
1271|100|2013-06-28|2013-05-01|2013-07-28|t|2013-06-28
1273|100|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1275|100|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1277|100|2016-06-24|2016-05-01|2016-07-24|t|2016-06-24
1280|101|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
1282|101|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
1284|101|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
1286|101|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1288|101|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1290|101|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1295|102|2016-02-25|2016-01-01|2016-03-26|t|2016-02-25
1334|103|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1336|103|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1320|103|2008-06-14|2008-05-01|2008-07-14|t|2008-06-14
1322|103|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
1324|103|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
1326|103|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
1328|103|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
1330|103|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
1332|103|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1341|104|2012-08-21|2012-07-01|2012-09-20|t|2012-08-21
1343|104|2013-09-30|2013-08-01|2013-10-30|t|2013-09-30
1345|104|2014-09-30|2014-08-01|2014-10-30|t|2014-09-30
1347|104|2015-09-30|2015-08-01|2015-10-30|t|2015-09-30
1349|104|2016-09-30|2016-08-01|2016-10-30|t|2016-09-30
1351|104|2017-02-22|2017-01-01|2017-03-24|t|2017-02-22
1354|105|2012-03-06|2012-02-01|2012-04-05|t|2012-03-06
1356|105|2013-06-06|2013-05-01|2013-07-06|t|2013-06-06
1358|105|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1194|34|2017-10-08|2017-09-01|2017-11-07|t|2017-10-19
1192|84|2018-02-06|2018-01-01|2018-03-08|t|2018-04-05
1215|41|2017-10-25|2017-09-01|2017-11-24|t|2018-05-11
1360|105|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1362|105|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1364|105|2017-06-30|2017-05-01|2017-07-30|t|2017-06-30
1365|105|2018-06-30|2018-05-01|2018-07-30|f|
1367|106|2000-07-02|2000-06-01|2000-08-01|t|2000-07-02
1369|106|2001-10-11|2001-09-01|2001-11-10|t|2001-10-11
1371|106|2002-11-30|2002-10-01|2002-12-30|t|2002-11-30
1373|106|2003-11-30|2003-10-01|2003-12-30|t|2003-11-30
1375|106|2004-11-30|2004-10-01|2004-12-30|t|2004-11-30
1377|106|2005-11-30|2005-10-01|2005-12-30|t|2005-11-30
1379|106|2006-11-30|2006-10-01|2006-12-30|t|2006-11-30
1381|106|2007-11-30|2007-10-01|2007-12-30|t|2007-11-30
1383|106|2008-11-30|2008-10-01|2008-12-30|t|2008-11-30
1385|106|2009-11-30|2009-10-01|2009-12-30|t|2009-11-30
1387|106|2010-11-30|2010-10-01|2010-12-30|t|2010-11-30
1389|106|2011-11-30|2011-10-01|2011-12-30|t|2011-11-30
1391|106|2012-11-30|2012-10-01|2012-12-30|t|2012-11-30
1393|106|2013-11-30|2013-10-01|2013-12-30|t|2013-11-30
1395|106|2014-11-30|2014-10-01|2014-12-30|t|2014-11-30
1397|106|2015-11-30|2015-10-01|2015-12-30|t|2015-11-30
1399|106|2016-11-30|2016-10-01|2016-12-30|t|2016-11-30
1402|107|2014-09-19|2014-08-01|2014-10-19|t|2014-09-19
1404|107|2015-10-30|2015-09-01|2015-11-29|t|2015-10-30
1406|107|2016-10-31|2016-09-01|2016-11-30|t|2016-10-31
1408|107|2017-03-20|2017-02-01|2017-04-19|t|2017-03-20
1411|108|2013-09-16|2013-08-01|2013-10-16|t|2013-09-16
1413|108|2014-09-30|2014-08-01|2014-10-30|t|2014-09-30
1415|108|2015-10-09|2015-09-01|2015-11-08|t|2015-10-09
1417|108|2016-10-12|2016-09-01|2016-11-11|t|2016-10-12
1419|109|2018-10-02|2018-09-01|2018-11-01|f|
1742|129|2017-12-13|2017-11-01|2018-01-12|t|2017-12-11
1690|126|2017-06-28|2017-05-01|2017-07-28|t|2017-06-30
1582|56|2017-05-05|2017-04-01|2017-06-04|t|2017-05-05
1650|124|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
1652|124|2013-06-29|2013-05-01|2013-07-29|t|2013-06-29
1654|124|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1656|124|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1658|124|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1660|124|2017-07-19|2017-06-01|2017-08-18|t|2017-07-19
1668|125|2018-06-19|2018-05-01|2018-07-19|f|
1670|126|2007-12-27|2007-11-01|2008-01-26|t|2007-12-27
1672|126|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
1674|126|2009-06-09|2009-05-01|2009-07-09|t|2009-06-09
1676|126|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
1678|126|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
1680|126|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
1682|126|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
1684|126|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1686|126|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1688|126|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1698|128|2012-05-10|2012-04-01|2012-06-09|t|2012-05-10
1700|128|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
1702|128|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1704|128|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
1706|128|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1711|129|2001-06-12|2001-05-01|2001-07-12|t|2001-06-12
1713|129|2002-09-11|2002-08-01|2002-10-11|t|2002-09-11
1715|129|2003-11-30|2003-10-01|2003-12-30|t|2003-11-30
1717|129|2004-11-30|2004-10-01|2004-12-30|t|2004-11-30
1719|129|2005-08-30|2005-07-01|2005-09-29|t|2005-08-30
1721|129|2006-08-30|2006-07-01|2006-09-29|t|2006-08-30
1723|129|2007-10-05|2007-09-01|2007-11-04|t|2007-10-05
1725|129|2008-11-28|2008-10-01|2008-12-28|t|2008-11-28
1727|129|2009-09-18|2009-08-01|2009-10-18|t|2009-09-18
1729|129|2010-11-30|2010-10-01|2010-12-30|t|2010-11-30
1731|129|2011-11-30|2011-10-01|2011-12-30|t|2011-11-30
1744|130|1981-02-20|1981-01-01|1981-03-22|t|1981-02-20
1746|130|1982-04-30|1982-03-01|1982-05-30|t|1982-04-30
1748|130|1983-04-30|1983-03-01|1983-05-30|t|1983-04-30
1750|130|1984-04-30|1984-03-01|1984-05-30|t|1984-04-30
1752|130|1985-05-31|1985-04-01|1985-06-30|t|1985-05-31
1754|130|1986-08-31|1986-07-01|1986-09-30|t|1986-08-31
1756|130|1987-11-30|1987-10-01|1987-12-30|t|1987-11-30
1758|130|1988-12-31|1988-11-01|1989-01-30|t|1988-12-31
1760|130|1989-12-31|1989-11-01|1990-01-30|t|1989-12-31
1762|130|1990-12-31|1990-11-01|1991-01-30|t|1990-12-31
1764|130|1991-12-28|1991-11-01|1992-01-27|t|1991-12-28
1766|130|1992-12-30|1992-11-01|1993-01-29|t|1992-12-30
1768|130|1993-12-30|1993-11-01|1994-01-29|t|1993-12-30
1770|130|1994-12-30|1994-11-01|1995-01-29|t|1994-12-30
1772|130|1995-12-30|1995-11-01|1996-01-29|t|1995-12-30
1774|130|1996-12-30|1996-11-01|1997-01-29|t|1996-12-30
1776|130|1997-12-30|1997-11-01|1998-01-29|t|1997-12-30
1778|130|1998-12-30|1998-11-01|1999-01-29|t|1998-12-30
1780|130|1999-12-31|1999-11-01|2000-01-30|t|1999-12-31
1782|130|2000-12-31|2000-11-01|2001-01-30|t|2000-12-31
1784|130|2001-12-31|2001-11-01|2002-01-30|t|2001-12-31
1786|130|2002-12-31|2002-11-01|2003-01-30|t|2002-12-31
1788|130|2003-12-31|2003-11-01|2004-01-30|t|2003-12-31
1790|130|2004-12-31|2004-11-01|2005-01-30|t|2004-12-31
1409|107|2018-03-20|2018-02-01|2018-04-19|t|2018-04-02
1457|112|2016-03-21|2016-02-01|2016-04-20|t|2016-03-31
1578|50|2011-10-31|2011-09-01|2011-11-30|t|2018-05-04
1792|130|2005-12-31|2005-11-01|2006-01-30|t|2005-12-31
1794|130|2006-12-31|2006-11-01|2007-01-30|t|2006-12-31
1796|130|2007-12-31|2007-11-01|2008-01-30|t|2007-12-31
1798|130|2009-03-31|2009-02-01|2009-04-30|t|2009-03-31
1800|130|2009-12-28|2009-11-01|2010-01-27|t|2009-12-28
1802|130|2010-04-30|2010-03-01|2010-05-30|t|2010-04-30
1804|130|2011-06-21|2011-05-01|2011-07-21|t|2011-06-21
1806|130|2012-04-13|2012-03-01|2012-05-13|t|2012-04-13
1808|130|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
1810|130|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1812|130|2015-06-02|2015-05-01|2015-07-02|t|2015-06-02
1814|130|2016-06-15|2016-05-01|2016-07-15|t|2016-06-15
1840|132|2012-01-31|2011-12-01|2012-03-01|t|2012-01-31
1842|132|2013-01-31|2012-12-01|2013-03-02|t|2013-01-31
1844|132|2014-01-31|2013-12-01|2014-03-02|t|2014-01-31
1846|132|2015-01-31|2014-12-01|2015-03-02|t|2015-01-31
1422|111|2002-07-21|2002-06-01|2002-08-20|t|2002-07-21
1424|111|2003-10-20|2003-09-01|2003-11-19|t|2003-10-20
1426|111|2004-12-31|2004-11-01|2005-01-30|t|2004-12-31
1428|111|2005-12-31|2005-11-01|2006-01-30|t|2005-12-31
1430|111|2006-12-31|2006-11-01|2007-01-30|t|2006-12-31
1432|111|2007-12-31|2007-11-01|2008-01-30|t|2007-12-31
1434|111|2008-12-31|2008-11-01|2009-01-30|t|2008-12-31
1436|111|2009-12-31|2009-11-01|2010-01-30|t|2009-12-31
1438|111|2010-12-31|2010-11-01|2011-01-30|t|2010-12-31
1440|111|2011-12-30|2011-11-01|2012-01-29|t|2011-12-30
1442|111|2012-12-30|2012-11-01|2013-01-29|t|2012-12-30
1444|111|2014-12-31|2014-11-01|2015-01-30|t|2014-12-31
1446|111|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
1564|46|2017-11-26|2017-10-01|2017-12-26|t|2017-12-29
1566|47|2017-12-11|2017-11-01|2018-01-10|t|2018-01-10
1462|113|2005-03-15|2005-02-01|2005-04-14|t|2005-03-15
1464|113|2006-06-15|2006-05-01|2006-07-15|t|2006-06-15
1466|113|2007-06-26|2007-05-01|2007-07-26|t|2007-06-26
1468|113|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
1470|113|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
1472|113|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
1474|113|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
1476|113|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
1478|113|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
1480|113|2015-09-30|2015-08-01|2015-10-30|t|2015-09-30
1482|113|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1485|114|2016-03-31|2016-02-01|2016-04-30|t|2016-03-31
1490|115|2007-02-09|2007-01-01|2007-03-11|t|2007-02-09
1492|115|2008-05-09|2008-04-01|2008-06-08|t|2008-05-09
1494|115|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
1496|115|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
1499|116|2009-07-20|2009-06-01|2009-08-19|t|2009-07-20
1501|116|2010-08-30|2010-07-01|2010-09-29|t|2010-08-30
1503|116|2011-08-30|2011-07-01|2011-09-29|t|2011-08-30
1505|116|2012-08-28|2012-07-01|2012-09-27|t|2012-08-28
1507|116|2013-08-31|2013-07-01|2013-09-30|t|2013-08-31
